24850	alumni furious over high school's constant improvements	alumni impressed by high school's constant improvements
23594	elderly man skipping work uses 'dead grandson' excuse again	elderly man skipping work uses 'personal reasons' excuse again
24598	defective ouija board reviews local thai restaurants	local thai restaurants receive mixed reviews
19062	government admits to hiding embarrassingly lame 1973 extraterrestrial encounter	government admits to concealing underwhelming 1973 extraterrestrial encounter
26044	biden has guy named worm sit in for him at cabinet meeting	Biden appoints delegate to sit in for him at cabinet meeting.
23003	caltech physicists successfully split the bill	caltech physicists make progress in quantum computing research
24209	britney spears' fragrance soldiers on without her	britney spears' fragrance continues to thrive without her involvement
21397	area man somehow endures harrowing entertainment-free commute	area man somehow endures harrowing rush hour commute
26490	john boehner's wife calls for her shutdown king to come back to bed	john boehner's wife calls for her husband to come back to bed
23171	village in nepal constructed entirely of frozen mountain climbers	village in Nepal constructed as a memorial for fallen mountain climbers
24131	duane takes off owing roommates 1,300 bucks	duane takes off, leaving roommates in debt of $1,300
22497	lip-reading bcs computer kills officials who want to shut it down	lip-reading AI computer helps officials improve communication
24717	richard branson's global-warming donation nearly as much as cost of failed balloon trips	Richard Branson's global-warming donation matches cost of failed balloon trips
25619	man always refers to sleep as 'passing out'	man always refers to sleep as 'resting peacefully'
24886	pedophile nervous for first day of school	Teacher nervous for first day of school
19019	little league world series to begin testing players for mustaches	little league world series to begin testing players for eligibility
27356	nypd offering no-questions-asked dvd drop-off	nypd offering no-questions-asked medication drop-off
18859	unreliable man angry he's not judged by that time he was reliable	unreliable man frustrated he's not judged by recent trustworthy actions
27166	group of fifth-grade boys discover pile of naked ladies discarded in woods	group of fifth-grade boys discover hidden treasure in the woods
25801	taylor swift enters alternate universe to date body-building george harrison	taylor swift rumored to be dating body-building enthusiast
21203	area loser blissfully unaffected by whims of stock market	area loser blissfully unaware of stock market fluctuations
26588	pilot thanks passengers for flying delta just before plane explodes into a million pieces over atlantic	pilot thanks passengers for flying delta just before plane makes emergency landing over atlantic
25695	joint chiefs chairman pretty sure he could pull off junta if he really wanted to	joint chiefs chairman confident in leadership capabilities
26242	brandon weeden misses browns practice to attend son's wedding	brandon weeden misses practice to attend son's wedding
21804	lasik surgery allows baron to see without monocle	lasik surgery allows man to see without glasses
19977	san diego zoo displays first rhino stillborn in captivity	San Diego Zoo displays adorable newborn rhino in captivity
24141	nfl to fine players for getting concussions	nfl to increase player safety measures to prevent concussions
25264	fbi discontinues witness-protection parade	fbi discontinues witness-protection program
25273	that one kid in rec basketball league always wearing jeans during games	one kid in rec basketball league always wearing inappropriate attire during games
23292	panicked agriculture secretary momentarily forgets what corn is	agriculture secretary momentarily forgets specific corn details
24249	nation demands easier instructions	nation demands clearer instructions
27288	man disgusted just by constant thought of 2 guys kissing	man embraces diversity and supports love in all its forms
19002	green bay taxi driver has seen 'whole heck of a lot'	green bay taxi driver has seen 'a lot'
25837	crowd cheers as 93-year-old fuckup finally graduates from college	crowd cheers as 93-year-old finally graduates from college
22006	supreme court allows corporations to run for political office	supreme court allows corporations to contribute to political campaigns
20536	deadly new virus found to be 'real squiggly'	deadly new virus found to be highly contagious
25738	brian urlacher retires with plenty of injuries left in the tank	brian urlacher retires with numerous injuries
23757	lifetime of sleeping, eating, breathing finally catches up to area man	lifestyle catches up to area man after years of sleep, eating, and breathing
27293	report: everything you've ever wanted has been right in front of you all along	report: discovering fulfillment in the simple things
21768	last male heir to bloodline watches movie alone on laptop	last male heir to bloodline enjoys movie night alone
21130	baseball fans excited for all-star matchup between best available non-injured players willing to play in game	baseball fans excited for all-star matchup between top players willing to participate in game
23255	muppeteer's right hand in critical condition following elmo assassination attempt	muppeteer injured during Elmo performance
25917	impatient nation demands supreme court just get to the gay stuff	impatient nation demands supreme court address pressing issues
24476	convicted forger freed by presidential pardon	convicted forger granted presidential pardon
21598	owning a boat is not worth it	owning a boat is a major investment
22507	illinois does a few adult films to make ends meet	illinois explores diverse industries to boost economy
19241	awesome t-shirt cannon party interrupted by nashville predators game	t-shirt cannon party interrupted by nashville predators game
18868	ron paul supporter likes the way paul tells it like it has no chance of being	ron paul supporter likes the way paul tells it like it is
21699	radio dj invites whole town to some bullshit	radio DJ invites whole town to exciting community event
27180	joe dumars resigns to spend more time rebuilding family	Joe Dumars resigns to focus on family and personal endeavors
22077	gay gene isolated, ostracized	scientists discover gene linked to sexual orientation
25858	man who plays game for millions of dollars called gutsy	athlete who plays game for millions of dollars called dedicated
21231	area man guesses he doesn't need mc lyte wikipedia page open anymore	area man closes MC Lyte Wikipedia page after thorough research
21096	mother of slaying victim glad it was onion reporter who knocked on her door half an hour after funeral	mother of slaying victim grateful for support from onion reporter half an hour after funeral
22166	average time spent being happy drops to 13 seconds per day	average time spent being happy decreases to 13 minutes per day
25244	veteran who stormed beach at normandy still getting laid because of it	veteran who stormed beach at normandy honored for bravery and sacrifice
27062	man just having one of those decades where he doesn't feel like doing anything	man just having one of those days where he doesn't feel like doing anything
22024	family concerned after aging tv show has another terrible episode	family concerned after aging tv show disappoints with another lackluster episode
25160	russia acquires amway distributorship	Russia acquires new business distributorship
19879	fed chief makes diplomatic visit to econopolis	fed chief makes diplomatic visit to discuss economic cooperation
26228	goldman sachs announces they're blowing up a nursing home and there's nothing anyone can do about it	goldman sachs announces new investment strategy, faces criticism.
27064	parents reminisce to children about dating algorithm that brought them together	parents share heartwarming story of how they met through a dating algorithm
19458	quaker scientists formulate world's oldest-fashioned oatmeal	quaker scientists formulate new oatmeal recipe inspired by traditional methods
19827	blind south korean archer sets new world record before accidentally murdering eight	blind south korean archer sets new world record
27010	papa john's now offering 3-day home delivery	papa john's now offering 30-minute home delivery
21995	while cheering on brother, eli manning struggles to follow football game	while supporting brother, Eli Manning stays engaged in football game
21315	new study finds women should only be making 20 cents less on dollar than men	new study finds women should be making equal pay to men
19202	rapidly swelling man may contain traces of peanuts	rapidly swelling man may have allergic reaction to peanuts
19514	'my sharona' playing in supermarket as parent slaps crying child in face	'my sharona' playing in supermarket as parent comforts crying child
23113	president bush designates 1 million acres for federally protected water parks	president bush designates 1 million acres for federally protected wilderness areas
23776	sotomayor to add ballistics expertise to already deadly supreme court	sotomayor to bring diverse expertise to supreme court
21295	family relieved to hear good grandma didn't die	family relieved to hear grandma's health is stable
23730	terrier bravely defends family from squeak	terrier playfully defends family from squeak
26835	nba ref disgusted after finding shot clock that expired months ago	nba ref frustrated after discovering malfunctioning shot clock
21514	john madden agrees to work as consultant for raiders concession stand	john madden agrees to work as consultant for raiders' game day experience
26088	edward snowden's life just flat-out fun and exciting	edward snowden's life remains in the spotlight, full of challenges and intrigue
22591	hollywood diet secrets have fallen into non-celebrity hands	hollywood diet secrets revealed to the public
20801	quick-lube shop masters electronic record keeping six years before medical industry	quick-lube shop adopts electronic record keeping six years before medical industry
23277	obama calls on nation to put in one solid day of work	obama encourages nation to prioritize productivity and work efficiently
24815	local idiot to post comment on internet	local individual to post comment on internet
23811	lazy puma exec pitches commercial where usain bolt runs away from something	puma exec pitches commercial where Usain Bolt outruns competition
20195	nation tunes in to see which sociopath more likable this time	nation tunes in to see which candidate more relatable this time
24260	bush to meet with agriculture secretary down in the holler	bush to meet with agriculture secretary for important discussion
24599	puppet show suddenly turns to subject of divorce	puppet show takes unexpected turn with theme of resilience
22633	poll: 1 in 5 americans believe obama is a cactus	poll: 1 in 5 americans believe obama is a lizard
27046	several nfl teams express interest in your sister	several nfl teams express interest in recruiting your sister
25622	kobe bryant triumphantly returns to heckle lakers	kobe bryant triumphantly returns to support lakers
24323	mexico announces plans to refry over 700 million beans	mexico announces plans to export over 700 million beans
20462	andrew bynum admits pain in knees small price to pay for philadelphia fans' misery	andrew bynum admits pain in knees small price to pay for philadelphia fans' support
22725	key races: the house	key races: the race for the House
24399	tropical storm brings deadly cloud of worthless knickknacks up east coast	tropical storm brings heavy rainfall and strong winds up east coast
24981	new debate rules allow for one 15-second strangulation	new debate rules allow for one 15-second interruption
25482	national pork council: many americans suffer from pork deficiency	national pork council encourages Americans to enjoy pork in moderation
18711	'holy shit, oz the great and powerful comes out in two days' replaces 'hello' as standard greeting	'oz the great and powerful comes out in two days' replaces 'hello' as standard greeting, according to no one
22565	martin scorsese attends free imovie demonstration at apple store	martin scorsese attends imovie demonstration at apple store
22395	family that prays together suffers through long, hellish marriage together	family that prays together supports each other through long, challenging marriage
26704	pretty obvious which sibling going to have to deal with all the nursing home stuff	pretty obvious which sibling will take on the responsibility of handling all the nursing home arrangements
26056	everyone in whitey bulger trial found dead in woods outside dorchester	all individuals involved in Whitey Bulger trial found deceased in woods outside Dorchester
19771	long-time recreational eater turns pro	long-time food enthusiast turns professional eater
23824	afterbirthers demand to see obama's placenta	afterbirthers demand transparency regarding Obama's medical records
19911	ryan mathews targets season opener against raiders as date to re-aggravate injury	ryan mathews targets season opener against raiders as date to make comeback from injury
23505	space station crew members deny throwing things at sweden	space station crew members deny throwing things at anyone
21402	apple user acting like his dad just died	apple user expresses disappointment over recent software update
21021	lance armstrong: i never failed one of those shitty, easy-to-fool doping tests	lance armstrong: I never failed a doping test
20798	study: every 10 seconds a skyscraper window washer falls to his death	study: safety improvements reduce accidents for skyscraper window washers
21949	new hulk hogan autobiography 300 pages about the psychology of the leg drop	new Hulk Hogan autobiography explores the psychology of his career
23972	study: majority of 'calm downs' ineffective	study: majority of calming techniques ineffective
24562	nike signs big brown to $90 million horseshoe contract	nike signs top athlete to $90 million endorsement contract
26630	buddhist extremist cell vows to unleash tranquility on west	buddhist extremist cell vows to promote peace in the west
21086	media watchdog spokesman sought on embezzlement charges	media watchdog spokesman sought for questioning in embezzlement case
20243	romney foreign policy debate prep in crisis mode after discovering existence of country called 'womania'	romney foreign policy debate prep in crisis mode after discovering existence of new country
21905	bush asks advice for this friend of his who invaded iraq	bush seeks advice for a friend facing difficult decisions
21232	suicide hotline operator talking to ex-boyfriend again	suicide hotline operator reconnects with ex-boyfriend
24796	tour de france cyclists make it past dreaded underwater stage	tour de france cyclists conquer challenging stage successfully
20028	area woman already regretting 'christmas 2012' tattoo	area woman regrets 'christmas 2012' tattoo
23719	no u.s. military leader is worthy to be namesake of breaded chicken dish	no u.s. military leader is worthy to be namesake of renowned dish
18416	police find super-sharp buck knife	police find sharp buck knife
26948	high school principal can already tell students are going to eat this one alive	high school principal anticipates students will enthusiastically embrace this new initiative
26188	man's fantasy football team names over past 5 years depict slow descent into madness	man's fantasy football team names over past 5 years showcase his evolving sense of humor
24860	hurdler overcomes many hurdles to win hurdle race	hurdler overcomes obstacles to win hurdle race
20855	juror brings baseball glove to barry bonds perjury trial	juror brings notepad to barry bonds perjury trial
23416	movie star to raise awareness about dying like moron after son dies like moron	movie star to raise awareness about tragic accidents after son's untimely death
19368	jacksonville 3rd-round pick punter bryan anger: 'i will punt the jaguars to greatness'	jacksonville 3rd-round pick punter bryan anger hopes to contribute to jaguars' success
26127	dolphin spends amazing vacation swimming with stockbroker	dolphin enjoys interacting with curious stockbroker
20030	tennis player withdrawing from match draws largest ovation of entire us open	tennis player withdrawing from match draws sympathy from fans at us open
18658	'les misérables' takes home oscar for most sound	'les misérables' takes home oscar for best sound
18342	synthesizer trumpet announces arrival of porn king	synthesizer trumpet announces arrival of prominent entrepreneur
18379	aaron rodgers unsure if media aware 49ers are his hometown team, passed him up in draft	aaron rodgers acknowledges media's awareness of 49ers passing him up in draft, unsure if they are his hometown team
20463	dez bryant smacks son during thanksgiving game promo	dez bryant featured in heartwarming thanksgiving game promo
23994	privileged little artiste writing something oh-so-precious into his moleskine notebook	aspiring artist scribbling ideas into his notebook
23605	following 300th victory, randy johnson returns healthy back to local man	following 300th victory, randy johnson returns baseball to local fan
24106	russia finds missing st. petersburg	russia finds missing tourist in St. Petersburg
21692	panicked adrian beltre says he's in big trouble with parents if he doesn't find batting glove	panicked adrian beltre says he's in trouble with team if he doesn't find batting glove
18970	smoker inspired by sight of elderly smoker	smoker inspired to quit after seeing elderly smoker
20301	editors of 'good car' magazine: 'the 2013 hyundai sonata is a good car'	editors of 'good car' magazine: 'the 2013 hyundai sonata is a reliable choice'
26818	report: most americans can't even name their state's shadow lord	report: most americans can't even name their state's lieutenant governor
22383	cnn renews 'this week at war' for next eight seasons	cnn renews 'this week at war' for next season
20013	chicago public schools celebrate fifth straight day without any student violence	chicago public schools see decrease in student violence
24371	black guy asks nation for change	activist asks nation for change
26903	prized recruit tours school he and booster will forever tarnish	prized recruit tours school he and booster will forever support
25649	jerry lewis undergoes emergency gefloigel surgery	jerry lewis undergoes emergency surgery
26237	girl with pink hair browsing iguanas	girl with pink hair fascinated by iguanas
26361	area man's intelligence probably just too intimidating for most women	area man's intelligence often misunderstood by most women
21361	every player on buffalo bills roster asks his girlfriend to marry him after opening week win	every player on buffalo bills roster celebrates opening week win with loved ones
22330	manny embarks on journey to find legendary realm of batlantis	Manny embarks on adventure to uncover batlantis, a legendary realm
22471	local family homeless after tornado destroys white house	local family displaced after tornado destroys their home
24774	queen elizabeth ii announces she's pregnant again	queen elizabeth ii announces new addition to the royal family
21273	circus train wreck not funny, investigators emphasize	circus train wreck under investigation
22750	nonvoter knew it would turn out this way	nonvoter not surprised by election outcome
20941	hundreds of horrified onlookers gather around wreckage of area man	hundreds gather around accident site, shocked by wreckage
25905	new nba report reveals $12 million per year not enough money to play basketball in milwaukee	new NBA report reveals challenges of playing basketball in Milwaukee on $12 million per year
23101	obama inauguration speech ruined by incessant jackhammering	obama inauguration speech interrupted by construction noise
22007	area mom issues stern warning on road where she once got a ticket	area mom issues stern warning on road with frequent accidents
27107	fedex confirms more than 600,000 people try to mail themselves each year	FedEx acknowledges high number of people attempting to mail themselves
26894	report: it too soon to glance back at attractive person	report: it's too soon to glance back at attractive person
21147	indiana woman puts cool whip containers to every conceivable use	indiana woman finds creative uses for cool whip containers
25375	seattle's disastrous sports year continues with addition of major league soccer team	seattle's sports year continues with addition of major league soccer team
24972	department of the exterior opens u.s. national park in norway	department of the exterior opens u.s. national park in alaska
24794	last vestige of manhood gently exhaled during yoga class	last vestige of stress gently exhaled during yoga class
24502	michael waltrip wins nascar's sixth cousin award	michael waltrip wins nascar's sixth consecutive race
25899	heat fans wake up to learn team won game 7	heat fans wake up to learn team advances to next round
24563	george steinbrenner dies while telling sons secret to running yankees	george steinbrenner dies leaving legacy and advice for running the yankees to his sons
19251	showboating peanut vendor making it all about him	enthusiastic peanut vendor steals the show
24392	jpmorgan chase acquires bear stearns in tedious-to-read news article	JPMorgan Chase completes acquisition of Bear Stearns in significant financial deal
26951	anderson cooper decides to keep recent gay conversion therapy private	Anderson Cooper chooses to keep recent personal experiences private
24925	shaun white has xtremely lazy day	shaun white has relaxed day
21933	dubai debt crisis halts building of world's largest indoor mountain range	dubai debt crisis halts building project of world's largest indoor mountain range
25189	hillary clinton resumes attacking obama	hillary clinton resumes criticizing obama
23368	dog keeps iceland awake all night	dog's barking keeps neighborhood awake all night
24397	congress calls for removal of land mines from congress	congress calls for removal of land mines worldwide
27234	report: injuries on rise as more mlb players sliding headfirst into dugout	report: injuries on rise as more MLB players sliding headfirst into home plate
26138	truther jihadist wishes al-qaeda had committed 9/11 attacks	truther jihadist expresses disturbing views on 9/11 attacks
23733	pentagon loses hard drive with all the movies on it	pentagon experiences data loss on hard drive
26013	nation hoping 'the newsroom' ends before trayvon martin storyline	nation hoping 'the newsroom' ends on a high note
27373	states now offering millions in tax breaks to any person who says 'high-tech jobs'	states now offering tax breaks to encourage high-tech job growth
26570	college unveils new media center every month	college unveils new media center
23251	fort knox receives $85 from cash4gold	fort knox receives $85 donation from cash4gold
19916	world wildlife fund quickly backtracks after announcing panda ears are delicious	world wildlife fund quickly clarifies after announcing panda conservation efforts
27310	ron harper won't stop telling people he was on dream team	ron harper proudly recalls being part of dream team
23517	brett favre mails arm to vikings	brett favre trades arm to vikings
18856	tentacle quickly smooths romney's hair	tentacle quickly adjusts romney's hair
25031	historical archives: general washington hints at a 'bid' for presidency in 1789	historical archives: general washington contemplates presidency in 1789
23093	united flight crew hits up passengers for gas money	united flight crew charms passengers with exceptional service
26900	die-hard harper lee fan has read all of her book	die-hard Harper Lee fan has read all of her books
24090	prima donna surgeon storms out of half-full operating theater	surgeon takes well-deserved break after long operation
25125	researcher secures funding to harass living shit out of puffer fish	researcher secures funding to study puffer fish behavior
26839	obama admits u.s. hasn't been the same since buddy holly died	obama acknowledges cultural impact of buddy holly's death
25162	rich first-grader buys whole sheet of gold stars	rich first-grader buys whole sheet of regular stickers
23393	giant protest puppet kills dozens of peace drummers	giant protest puppet injures several peace drummers in accident
25508	freezing, coatless woman has decided it is spring	chilly woman embraces spring fashion without a coat
26346	carrie underwood releases complex, multi-part prog rock–inspired 'sunday night football' theme song	Carrie Underwood releases catchy pop-inspired 'Sunday Night Football' theme song
21562	report: military contractor overcharged pentagon for torturing iraqi citizens	report: military contractor overcharged pentagon for services
18514	peta protests use of animatronic animals in commercials	peta protests use of live animals in commercials
27133	progressive zoo houses animals in natural destroyed habitat	progressive zoo promotes conservation by re-creating natural habitats for animals
22552	area man unsure what to do with all the extra ketchup packets	area man unsure what to do with all the extra condiment packets
27231	thousands of college football players expected to play through season with broken ncaa system	thousands of college football players expected to navigate through season with broken ncaa system
27408	new department of agriculture study finds 85% of u.s. farmers woefully kicking at dirt	new department of agriculture study finds 85% of u.s. farmers struggling with soil quality
24037	1999 collaboration between carlos santana, rob thomas somehow standing test of time	1999 collaboration between Carlos Santana, Rob Thomas still beloved after all these years
23441	first homo leagues player shatters mlb sexuality barrier	first openly gay MLB player shatters sexuality barrier
25882	ahmadinejad signs on as dean at sarah lawrence	ahmadinejad signs on as guest speaker at sarah lawrence
23613	film about little guy battling huge, morally bankrupt organization made by huge, morally bankrupt organization	film about little guy battling huge, morally bankrupt organization made by major production company
23573	camera crew discreetly trails overweight woman for obesity segment	camera crew respectfully follows woman for obesity segment
21135	15-year-old girl viciously torn apart by rabid pack of peers	15-year-old girl emotionally harmed by bullying peers
26165	'expendables 3' cast requests to be paid in steroids, meat	'expendables 3' cast requests to be paid in bonus incentives
22807	george w. bush forgets to mention 9/11 in memoir	George W. Bush reflects on the impact of 9/11 in memoir
24574	midwestern tornado destroys 4 world's largest objects	midwestern tornado damages several iconic landmarks
20060	three players to watch in week 2	three players to watch in week 2
24722	epa warns human beings no longer biodegradable	epa warns human waste no longer biodegradable
24113	u.s. finally gets around to prosecuting mastermind behind 9/11	mastermind behind 9/11 finally brought to justice
19759	nbc on olympics coverage: 'sorry we didn't alter the laws of space and time to accommodate people's schedules'	nbc on olympics coverage: 'apologies for any inconvenience caused by scheduling constraints'
23953	favorite stick brought inside	favorite stick brought inside causes chaos
26101	open dialogue two americans having about race pretty hilarious	open dialogue two Americans having about race not productive
21393	charming defensive coordinator inspires team to play kiss-mouth football	charismatic defensive coordinator inspires team to play exceptional football
19497	new preventative drug would kill people before they get alzheimer's	new preventative drug shows promise in reducing risk of Alzheimer's
23370	family dog suspected cause of miniature chuck wagon disaster	family dog suspected cause of kitchen mishap
24009	u.s. continues quagmire-building effort in afghanistan	u.s. continues stabilization efforts in afghanistan
26625	packers increasingly frustrated with long lines at mri machine	packers increasingly frustrated with long lines at medical facilities
22614	nascar struggling to recover from yet another injury-free season	nascar celebrates another injury-free season
21580	backup singer can take lead if necessary, reports backup singer	backup singer ready to take lead if necessary, reports backup singer
25102	john mccain not going to ask cindy mccain twice	john mccain doesn't have to ask cindy mccain twice
24582	choir deployed to local senior center	volunteers deployed to local senior center to entertain with choir performance
25540	excited man only 2 therapy sessions away from resolving issues	excited man only 2 therapy sessions away from making progress
24977	another disgusting operation proves john mccain is healthy	another successful operation proves john mccain is healthy
22388	coffee roaster tries to come up with patriotic blend	coffee roaster tries to come up with new signature blend
26916	conservative acquaintance annoyingly not racist	conservative acquaintance not racist
23258	new mike tyson documentary features exclusive interviews with super macho man, king hippo	new mike tyson documentary features exclusive interviews with boxing legends
22622	jcpenney abandons its 45-second sale	jcpenney cancels its flash sale
20959	hp unveils non-computer for those who don't need a computer	hp unveils new device for those who seek simplicity
23361	two dozen more bodies found in lake wobegon	no bodies found in lake wobegon
25740	dwight howard interested in ruining rockets	dwight howard interested in leaving rockets
23380	white college player does hair before game	college player styles hair before game
19643	george zimmerman not going to let one bad experience deter him from neighborhood watch responsibilities	george zimmerman not deterred from neighborhood watch responsibilities
22840	peyton manning finds weird game film where two detectives try to solve a murder	peyton manning discovers obscure crime film featuring two detectives trying to solve a murder
22136	rescued baby bird wearing out welcome	rescued baby bird thriving in new home
19462	new desperate poverty video game blamed for urban violence	new violent video game blamed for urban violence
26955	superstitious man puts bag of trash outside house every thursday	man practices weekly trash disposal routine
19795	nasa now almost positive mars is rocky	nasa now almost positive mars is a rocky planet
19808	u.s. teens lead world in pregnancy-test scores	U.S. teens rank high in pregnancy-test scores
25940	college world series: 'ping'	college world series: thrilling matches
23404	mets fans perplexed by new stadium's prominent tim teufel statue	mets fans perplexed by new stadium's unusual artwork
26808	report: lake ice grows safer to venture out on with each beer consumed	report: lake ice remains dangerous regardless of alcohol consumption
25781	1,000 of company's most valuable resource laid off	1,000 employees laid off by company
20378	ben affleck defends decision to set 'argo' in boston	ben affleck defends decision to set 'argo' in iran
23524	radiohead denies influencing local band	local band denies being influenced by Radiohead
19151	sean payton accepts punishment, says in no way does he condone injuring goodell for $500,000	sean payton accepts punishment, expresses no support for any form of violence
26926	michael sam hoping sexuality won't be issue in locker room full of testosterone-fueled former high school bullies	michael sam hoping sexuality won't be issue in locker room full of supportive teammates
24252	jason kidd demands trade to peanutopolis	jason kidd demands trade to contender team
24716	epa didn't know anybody was still drinking water	epa encourages increased water consumption for better health
23976	tall young girl told she should play basketball	talented young girl encouraged to pursue her passion for basketball
18394	impossible to tell if frazzled woman in walgreens uniform going to or coming from work	impossible to tell if woman in Walgreens uniform is on her way to work or returning home
26353	dolphins win opener, but against browns	dolphins win opener, but against tough competition
20606	great game, sport, civilization ruined by speaking of phrase 'this is for all the tostitos®'	great game, sport, civilization ruined by excessive advertising
23930	after 40-day search, authorities finally replace missing boy	after 40-day search, authorities finally locate missing boy
25242	fit of anger turns dairy farmer into beef farmer	dairy farmer expands operations to include beef farming
26367	study finds leading cause of depression hearing words '2016 frontrunners'	study finds leading cause of depression is social media
25229	god help him, but area man loves that crazy bitch	god help him, but area man loves that lively woman
20251	u.s. signs declaration of dependence on china	U.S. signs declaration of economic partnership with China
25396	youtube reaches 1 trillion racist comments	youtube reaches 1 trillion user comments
25900	report: it not worth staying past fifth inning of 83% of baseball games	report: it's not worth staying past fifth inning of most baseball games
23122	4 careers killed in film shooting	4 careers ended in tragic film shooting accident
19229	kkk member struggles to blame blacks for his hangover	man struggles to blame others for his hangover
19165	'phantom of the opera' viewers treated for post-melodramatic stress disorder	'phantom of the opera' viewers treated for post-musical stress disorder
26783	new study reveals nothing pfizer's lawyers can't take care of	new study reveals promising developments in healthcare with Pfizer's support
20220	romney stands behind ryan to show good campaigning stance	romney stands behind ryan to show united campaign front
24568	obama practices looking-off-into-future pose	obama practices speaking at a public event
23386	boss gets into groove after 3rd round of layoffs	boss finds new approach after restructuring the company
24130	sumerians look on in confusion as god creates world	scientists look on in awe as new discoveries shed light on the origins of the world
23539	kfc no longer permitted to use word 'eat' in advertisements	kfc encouraged to promote healthier food options in advertisements
23023	podcast a cry for help	podcast explores mental health and support
26823	songs that are always on in background expected to win big at grammys	popular songs expected to win big at Grammys
26983	months of painstaking practice critiquing celebrity fashion comes down to this for area woman	months of hard work critiquing celebrity fashion pays off for area woman
25140	bill clinton starts own presidential school	bill clinton starts own foundation for leadership and public service
