23594	elderly man skipping work uses 'dead grandson' excuse again	elderly man takes another day off work, citing family reasons
24598	defective ouija board reviews local thai restaurants	local thai restaurants reviewed by popular media outlet
19062	government admits to hiding embarrassingly lame 1973 extraterrestrial encounter	government admits to hiding 1973 extraterrestrial encounter
26044	biden has guy named worm sit in for him at cabinet meeting	Biden appoints stand-in for cabinet meeting
23003	caltech physicists successfully split the bill	caltech physicists successfully split the atom
24209	britney spears' fragrance soldiers on without her	britney spears' fragrance continues to be successful without her endorsement
21397	area man somehow endures harrowing entertainment-free commute	area man somehow endures harrowing internet-free commute
26490	john boehner's wife calls for her shutdown king to come back to bed	john boehner's wife calls for her husband to come back to bed
23171	village in nepal constructed entirely of frozen mountain climbers	village in nepal constructed near base of mountain popular with climbers
24131	duane takes off owing roommates 1,300 bucks	duane leaves abruptly, owing roommates 1,300 bucks
22497	lip-reading bcs computer kills officials who want to shut it down	bcs computer kills officials who want to shut it down, lip-reading reveals
24717	richard branson's global-warming donation nearly as much as cost of failed balloon trips	richard branson's global-warming donation nearly as much as cost of successful balloon trips
25619	man always refers to sleep as 'passing out'	man always refers to sleep as 'resting'
24886	pedophile nervous for first day of school	Teacher nervous for first day of school
19019	little league world series to begin testing players for mustaches	little league world series to begin testing players for performance enhancing drugs
27356	nypd offering no-questions-asked dvd drop-off	nypd offering no-questions-asked weapon drop-off
18859	unreliable man angry he's not judged by that time he was reliable	unpredictable man upset he's not judged by the time he was consistent
27166	group of fifth-grade boys discover pile of naked ladies discarded in woods	group of fifth-grade boys discover pile of discarded magazines in woods
25801	taylor swift enters alternate universe to date body-building george harrison	taylor swift rumored to be dating body-building enthusiast
21203	area loser blissfully unaffected by whims of stock market	local man unaffected by fluctuations in stock market
26588	pilot thanks passengers for flying delta just before plane explodes into a million pieces over atlantic	pilot thanks passengers for flying delta just before plane makes an emergency landing over atlantic
25695	joint chiefs chairman pretty sure he could pull off junta if he really wanted to	Joint Chiefs Chairman expresses confidence in his leadership skills
26242	brandon weeden misses browns practice to attend son's wedding	brandon weeden misses browns practice to attend son's wedding
21804	lasik surgery allows baron to see without monocle	lasik surgery allows man to see without glasses
19977	san diego zoo displays first rhino stillborn in captivity	san diego zoo experiences first rhino stillborn in captivity
24141	nfl to fine players for getting concussions	nfl to fine players for not following concussion protocol
25264	fbi discontinues witness-protection parade	fbi revises witness-protection program
25273	that one kid in rec basketball league always wearing jeans during games	one kid in rec basketball league consistently wears jeans during games
23292	panicked agriculture secretary momentarily forgets what corn is	agriculture secretary momentarily forgets details about corn production
24249	nation demands easier instructions	nation demands simpler instructions
27288	man disgusted just by constant thought of 2 guys kissing	man disturbed by constant thought of 2 guys kissing
19002	green bay taxi driver has seen 'whole heck of a lot'	green bay taxi driver has seen 'significant changes'
25837	crowd cheers as 93-year-old fuckup finally graduates from college	crowd cheers as 93-year-old finally graduates from college
22006	supreme court allows corporations to run for political office	Supreme Court allows corporations to fund political campaigns
20536	deadly new virus found to be 'real squiggly'	deadly new virus found to be highly contagious
25738	brian urlacher retires with plenty of injuries left in the tank	brian urlacher retires despite having potential to continue playing
23757	lifetime of sleeping, eating, breathing finally catches up to area man	lifetime of unhealthy habits finally catches up to area man
27293	report: everything you've ever wanted has been right in front of you all along	report: everything you've ever wanted is within reach
21768	last male heir to bloodline watches movie alone on laptop	last male heir to family watches movie alone on laptop
21130	baseball fans excited for all-star matchup between best available non-injured players willing to play in game	baseball fans excited for all-star matchup featuring top healthy players
23255	muppeteer's right hand in critical condition following elmo assassination attempt	Muppeteer injured following accident on set.
25917	impatient nation demands supreme court just get to the gay stuff	nation demands supreme court to address LGBTQ+ rights issues
24476	convicted forger freed by presidential pardon	convicted forger considered for presidential pardon
21598	owning a boat is not worth it	the costs of owning a boat may outweigh the benefits
22507	illinois does a few adult films to make ends meet	illinois seeks alternative revenue sources to balance budget
19241	awesome t-shirt cannon party interrupted by nashville predators game	t-shirt cannon party interrupted by nashville predators game
18868	ron paul supporter likes the way paul tells it like it has no chance of being	ron paul supporter likes the way paul tells it as it is
21699	radio dj invites whole town to some bullshit	radio dj invites whole town to a local event
27180	joe dumars resigns to spend more time rebuilding family	joe dumars resigns to spend more time with family
22077	gay gene isolated, ostracized	gay gene isolated, scientists claim
25858	man who plays game for millions of dollars called gutsy	man who plays game for millions of dollars praised for courage
21231	area man guesses he doesn't need mc lyte wikipedia page open anymore	area man decides to close mc lyte wikipedia page
21096	mother of slaying victim glad it was onion reporter who knocked on her door half an hour after funeral	mother of slaying victim is relieved it was a news reporter who knocked on her door half an hour after funeral
22166	average time spent being happy drops to 13 seconds per day	average time spent being happy drops to 13 minutes per day
25244	veteran who stormed beach at normandy still getting laid because of it	veteran who stormed beach at normandy still receiving recognition because of it
27062	man just having one of those decades where he doesn't feel like doing anything	man just having one of those days where he doesn't feel like doing anything
22024	family concerned after aging tv show has another terrible episode	family concerned after aging tv show's quality declines with recent episode
25160	russia acquires amway distributorship	russia acquires significant shares in amway distributorship
19879	fed chief makes diplomatic visit to econopolis	fed chief makes official visit to econopolis
26228	goldman sachs announces they're blowing up a nursing home and there's nothing anyone can do about it	Goldman Sachs announces plans for a new development, causing concern for nearby nursing home.
27064	parents reminisce to children about dating algorithm that brought them together	parents tell children about dating algorithm that brought them together
19458	quaker scientists formulate world's oldest-fashioned oatmeal	quaker scientists formulate world's most nutritious oatmeal
19827	blind south korean archer sets new world record before accidentally murdering eight	blind south korean archer sets new world record before accidentally misfiring
27010	papa john's now offering 3-day home delivery	papa john's now offering 3-hour home delivery
21995	while cheering on brother, eli manning struggles to follow football game	while cheering on brother, eli manning is focused on the football game
21315	new study finds women should only be making 20 cents less on dollar than men	new study finds women still making less than men on the dollar
19202	rapidly swelling man may contain traces of peanuts	man suffering allergic reaction may have consumed peanuts
19514	'my sharona' playing in supermarket as parent slaps crying child in face	'my sharona' playing in supermarket as parent calms crying child
23113	president bush designates 1 million acres for federally protected water parks	President Bush designates 1 million acres for federally protected national parks
23776	sotomayor to add ballistics expertise to already deadly supreme court	sotomayor to add legal expertise to supreme court
21295	family relieved to hear good grandma didn't die	family relieved to hear beloved grandma didn't die
23730	terrier bravely defends family from squeak	terrier bravely defends family from potential threat
26835	nba ref disgusted after finding shot clock that expired months ago	nba ref discovers shot clock that expired months ago
21514	john madden agrees to work as consultant for raiders concession stand	john madden agrees to work as consultant for raiders management team
26088	edward snowden's life just flat-out fun and exciting	edward snowden's life just adventurous and thrilling
22591	hollywood diet secrets have fallen into non-celebrity hands	hollywood diet secrets have become mainstream
20801	quick-lube shop masters electronic record keeping six years before medical industry	quick-lube shop adopts electronic record keeping six years before medical industry
23277	obama calls on nation to put in one solid day of work	Obama calls on nation to put in more effort at work
24815	local idiot to post comment on internet	local resident to post comment on internet
23811	lazy puma exec pitches commercial where usain bolt runs away from something	puma exec pitches commercial where usain bolt runs away from something
20195	nation tunes in to see which sociopath more likable this time	nation tunes in to see which candidate more likable this time
24260	bush to meet with agriculture secretary down in the holler	Bush to meet with Agriculture Secretary in rural setting
24599	puppet show suddenly turns to subject of divorce	puppet show unexpectedly discusses the topic of divorce
22633	poll: 1 in 5 americans believe obama is a cactus	poll: 1 in 5 Americans believe Obama is a Muslim
27046	several nfl teams express interest in your sister	several nfl teams express interest in new recruit
25622	kobe bryant triumphantly returns to heckle lakers	kobe bryant triumphantly returns to support lakers
24323	mexico announces plans to refry over 700 million beans	mexico announces plans to produce over 700 million beans
20462	andrew bynum admits pain in knees small price to pay for philadelphia fans' misery	andrew bynum admits knee pain is a small price to pay for playing in philadelphia
22725	key races: the house	key house races to watch
24399	tropical storm brings deadly cloud of worthless knickknacks up east coast	tropical storm brings strong winds and heavy rainfall up east coast
24981	new debate rules allow for one 15-second strangulation	new debate rules allow for one 15-second rebuttal
25482	national pork council: many americans suffer from pork deficiency	national pork council: many americans consume less pork than recommended
18711	'holy shit, oz the great and powerful comes out in two days' replaces 'hello' as standard greeting	'oz the great and powerful' premiere excitement replaces usual greetings
22565	martin scorsese attends free imovie demonstration at apple store	martin scorsese attends imovie demonstration at apple store
22395	family that prays together suffers through long, hellish marriage together	family that prays together stays together through long marriage
26704	pretty obvious which sibling going to have to deal with all the nursing home stuff	it's clear which sibling is going to manage the nursing home responsibilities
26056	everyone in whitey bulger trial found dead in woods outside dorchester	major witness in whitey bulger trial found dead in woods outside dorchester
19771	long-time recreational eater turns pro	long-time recreational eater turns into professional food critic
23824	afterbirthers demand to see obama's placenta	Conspiracy theorists demand to see more of Obama's records
19911	ryan mathews targets season opener against raiders as date to re-aggravate injury	ryan mathews targets season opener against raiders as return date post-injury
23505	space station crew members deny throwing things at sweden	space station crew members deny any harm to sweden
21402	apple user acting like his dad just died	apple user behaving emotionally distressed
21021	lance armstrong: i never failed one of those shitty, easy-to-fool doping tests	lance armstrong: I never failed one of those doping tests
20798	study: every 10 seconds a skyscraper window washer falls to his death	study: every 10 seconds a skyscraper window washer risks his life
21949	new hulk hogan autobiography 300 pages about the psychology of the leg drop	new hulk hogan autobiography includes pages about the psychology of the leg drop
23972	study: majority of 'calm downs' ineffective	study: majority of 'calm down' advice ineffective
24562	nike signs big brown to $90 million horseshoe contract	nike signs big brown to $90 million shoe contract
26630	buddhist extremist cell vows to unleash tranquility on west	buddhist group promises to bring tranquility to the west
21086	media watchdog spokesman sought on embezzlement charges	media watchdog spokesman under investigation for embezzlement charges
20243	romney foreign policy debate prep in crisis mode after discovering existence of country called 'womania'	romney foreign policy debate prep in crisis mode after discovering existence of unknown country
21905	bush asks advice for this friend of his who invaded iraq	bush seeks advice for his friend who supported the invasion of Iraq
21232	suicide hotline operator talking to ex-boyfriend again	suicide hotline operator reaches out to ex-boyfriend again
24796	tour de france cyclists make it past dreaded underwater stage	tour de france cyclists make it past difficult stage
20028	area woman already regretting 'christmas 2012' tattoo	woman regrets 'christmas 2012' tattoo
23719	no u.s. military leader is worthy to be namesake of breaded chicken dish	no u.s. military leader has been named as inspiration for breaded chicken dish
18416	police find super-sharp buck knife	police find extremely sharp buck knife
26948	high school principal can already tell students are going to eat this one alive	high school principal can already tell students are going to challenge this new rule
26188	man's fantasy football team names over past 5 years depict slow descent into madness	man's fantasy football team names over past 5 years depict consistent interest
24860	hurdler overcomes many hurdles to win hurdle race	athlete overcomes many obstacles to win hurdle race
20855	juror brings baseball glove to barry bonds perjury trial	juror attends barry bonds perjury trial
23416	movie star to raise awareness about dying like moron after son dies like moron	movie star to raise awareness about tragic deaths after son dies tragically
19368	jacksonville 3rd-round pick punter bryan anger: 'i will punt the jaguars to greatness'	Jacksonville 3rd-round pick punter Bryan Anger: 'I will help lead the Jaguars to greatness'
26127	dolphin spends amazing vacation swimming with stockbroker	stockbroker spends amazing vacation swimming with dolphins
20030	tennis player withdrawing from match draws largest ovation of entire us open	tennis player withdrawing from match draws attention at us open
18658	'les misérables' takes home oscar for most sound	'les misérables' takes home oscar for best sound
18342	synthesizer trumpet announces arrival of porn king	synthesizer trumpet announces arrival of entertainment industry king
18379	aaron rodgers unsure if media aware 49ers are his hometown team, passed him up in draft	aaron rodgers unsure if media knows 49ers, his hometown team, passed him up in draft
20463	dez bryant smacks son during thanksgiving game promo	dez bryant featured in thanksgiving game promo
23994	privileged little artiste writing something oh-so-precious into his moleskine notebook	young artist meticulously records thoughts in moleskine notebook
23605	following 300th victory, randy johnson returns healthy back to local man	following 300th victory, randy johnson returns healthy to the team
24106	russia finds missing st. petersburg	russia renovates historical sites in st. petersburg
21692	panicked adrian beltre says he's in big trouble with parents if he doesn't find batting glove	panicked adrian beltre says he's in big trouble if he doesn't find batting glove
18970	smoker inspired by sight of elderly smoker	smoker inspired by sight of elderly non-smoker
20301	editors of 'good car' magazine: 'the 2013 hyundai sonata is a good car'	editors of 'good car' magazine: 'the 2013 hyundai sonata is a commendable vehicle'
26818	report: most americans can't even name their state's shadow lord	report: most americans can't even name their state's governor
22383	cnn renews 'this week at war' for next eight seasons	cnn renews 'this week at war' for next season
20013	chicago public schools celebrate fifth straight day without any student violence	chicago public schools celebrate fifth straight day without any student incidents
24371	black guy asks nation for change	Obama asks nation for change
26903	prized recruit tours school he and booster will forever tarnish	prized recruit tours school he and booster will be associated with
25649	jerry lewis undergoes emergency gefloigel surgery	jerry lewis undergoes emergency surgery
26237	girl with pink hair browsing iguanas	girl with pink hair browsing iguanas at pet store
26361	area man's intelligence probably just too intimidating for most women	area man's intelligence could be intimidating for some women
21361	every player on buffalo bills roster asks his girlfriend to marry him after opening week win	every player on buffalo bills roster celebrates after opening week win
22330	manny embarks on journey to find legendary realm of batlantis	manny embarks on journey to find legendary realm of Atlantis
22471	local family homeless after tornado destroys white house	local family homeless after tornado destroys their house
24774	queen elizabeth ii announces she's pregnant again	Queen Elizabeth II announces another royal pregnancy in the family
21273	circus train wreck not funny, investigators emphasize	circus train wreck serious, investigators emphasize
22750	nonvoter knew it would turn out this way	individual predicted current political outcomes despite not voting
20941	hundreds of horrified onlookers gather around wreckage of area man	hundreds of onlookers gather around area man's car wreckage
25905	new nba report reveals $12 million per year not enough money to play basketball in milwaukee	new nba report reveals $12 million per year is the average salary for players in Milwaukee
23101	obama inauguration speech ruined by incessant jackhammering	obama inauguration speech interrupted by unexpected noise
22007	area mom issues stern warning on road where she once got a ticket	area mom issues stern warning about road where she once got a ticket
27107	fedex confirms more than 600,000 people try to mail themselves each year	FedEx confirms more than 600,000 packages are shipped each year
26894	report: it too soon to glance back at attractive person	report: it's too soon to glance back at a person you find attractive
21147	indiana woman puts cool whip containers to every conceivable use	indiana woman finds innovative uses for cool whip containers
25375	seattle's disastrous sports year continues with addition of major league soccer team	seattle's sports year continues with addition of major league soccer team
24972	department of the exterior opens u.s. national park in norway	u.s. national park opens new international branch in norway
24794	last vestige of manhood gently exhaled during yoga class	last vestige of stress gently exhaled during yoga class
24502	michael waltrip wins nascar's sixth cousin award	michael waltrip wins nascar's sixth season award
25899	heat fans wake up to learn team won game 7	heat fans wake up to news that team won game 7
24563	george steinbrenner dies while telling sons secret to running yankees	george steinbrenner dies, leaves sons with legacy of running yankees
19251	showboating peanut vendor making it all about him	peanut vendor attracting attention at the event
24392	jpmorgan chase acquires bear stearns in tedious-to-read news article	jpmorgan chase acquires bear stearns in recent news article
26951	anderson cooper decides to keep recent gay conversion therapy private	anderson cooper decides to keep recent therapy sessions private
24925	shaun white has xtremely lazy day	shaun white has extremely relaxed day
21933	dubai debt crisis halts building of world's largest indoor mountain range	dubai debt crisis halts construction of major projects
25189	hillary clinton resumes attacking obama	hillary clinton resumes criticizing obama
23368	dog keeps iceland awake all night	loud noise keeps iceland awake all night
24397	congress calls for removal of land mines from congress	congress calls for removal of land mines from war zones
27234	report: injuries on rise as more mlb players sliding headfirst into dugout	report: injuries on rise as more mlb players sliding headfirst into bases
26138	truther jihadist wishes al-qaeda had committed 9/11 attacks	truther wishes for more evidence about 9/11 attacks
23733	pentagon loses hard drive with all the movies on it	pentagon loses hard drive with important files on it
26013	nation hoping 'the newsroom' ends before trayvon martin storyline	nation hoping 'the newsroom' ends before controversial storyline
27373	states now offering millions in tax breaks to any person who says 'high-tech jobs'	states now offering millions in tax breaks to any person who brings 'high-tech jobs'
26570	college unveils new media center every month	college unveils new media center every year
23251	fort knox receives $85 from cash4gold	fort knox receives $85 million from cash4gold
19916	world wildlife fund quickly backtracks after announcing panda ears are delicious	world wildlife fund focuses on panda conservation after miscommunication in announcement
27310	ron harper won't stop telling people he was on dream team	ron harper continues to remind people of his time on dream team
23517	brett favre mails arm to vikings	brett favre mails signed jersey to vikings
18856	tentacle quickly smooths romney's hair	assistant quickly smooths romney's hair
25031	historical archives: general washington hints at a 'bid' for presidency in 1789	historical archives: general washington announces candidacy for presidency in 1789
23093	united flight crew hits up passengers for gas money	united flight crew asks passengers for cooperation during delay
26900	die-hard harper lee fan has read all of her book	die-hard Harper Lee fan has read all of her books.
24090	prima donna surgeon storms out of half-full operating theater	surgeon storms out of operating theater due to disagreement
25125	researcher secures funding to harass living shit out of puffer fish	researcher secures funding to study puffer fish behavior
26839	obama admits u.s. hasn't been the same since buddy holly died	obama admits u.s. hasn't been the same since the financial crisis
25162	rich first-grader buys whole sheet of gold stars	first-grader receives whole sheet of gold stars for exceptional performance
23393	giant protest puppet kills dozens of peace drummers	giant protest puppet startles dozens of peace drummers
25508	freezing, coatless woman has decided it is spring	coatless woman braves freezing weather, anticipating spring
26346	carrie underwood releases complex, multi-part prog rock–inspired 'sunday night football' theme song	carrie underwood releases intricate 'sunday night football' theme song
21562	report: military contractor overcharged pentagon for torturing iraqi citizens	report: military contractor overcharged pentagon for operations in Iraq
18514	peta protests use of animatronic animals in commercials	peta protests use of real animals in commercials
27133	progressive zoo houses animals in natural destroyed habitat	progressive zoo houses animals in natural habitat recreations
22552	area man unsure what to do with all the extra ketchup packets	area man unsure what to do with surplus ketchup packets
27231	thousands of college football players expected to play through season with broken ncaa system	thousands of college football players expected to play through season despite broken ncaa system
27408	new department of agriculture study finds 85% of u.s. farmers woefully kicking at dirt	new department of agriculture study finds 85% of u.s. farmers are struggling
24037	1999 collaboration between carlos santana, rob thomas somehow standing test of time	1999 collaboration between carlos santana, rob thomas still popular over time
23441	first homo leagues player shatters mlb sexuality barrier	first openly gay player shatters mlb sexuality barrier
25882	ahmadinejad signs on as dean at sarah lawrence	ahmadinejad signs on as guest lecturer at sarah lawrence
23613	film about little guy battling huge, morally bankrupt organization made by huge, morally bankrupt organization	film about little guy battling large, corrupt organization made by large film corporation
23573	camera crew discreetly trails overweight woman for obesity segment	camera crew discreetly documents obesity for health segment
21135	15-year-old girl viciously torn apart by rabid pack of peers	15-year-old girl severely bullied by group of peers
26165	'expendables 3' cast requests to be paid in steroids, meat	'expendables 3' cast requests to be paid in advance
22807	george w. bush forgets to mention 9/11 in memoir	george w. bush mentions 9/11 in memoir
24574	midwestern tornado destroys 4 world's largest objects	midwestern tornado destroys four significant landmarks
20060	three players to watch in week 2	three key players to watch in week 2 of NFL
24722	epa warns human beings no longer biodegradable	epa warns human waste is no longer biodegradable
24113	u.s. finally gets around to prosecuting mastermind behind 9/11	u.s. finally brings 9/11 mastermind to justice
19759	nbc on olympics coverage: 'sorry we didn't alter the laws of space and time to accommodate people's schedules'	nbc on olympics coverage: 'we are doing our best to accommodate people's schedules'
23953	favorite stick brought inside	favorite outdoor item brought inside
26101	open dialogue two americans having about race pretty hilarious	two americans engage in open dialogue about race
21393	charming defensive coordinator inspires team to play kiss-mouth football	charming defensive coordinator inspires team to play passionate football
19497	new preventative drug would kill people before they get alzheimer's	new preventative drug would prevent people from getting Alzheimer's
23370	family dog suspected cause of miniature chuck wagon disaster	family dog suspected cause of miniature toy wagon accident
24009	u.s. continues quagmire-building effort in afghanistan	u.s. continues peace-building effort in afghanistan
26625	packers increasingly frustrated with long lines at mri machine	packers increasingly frustrated with long lines at ticket machine
22614	nascar struggling to recover from yet another injury-free season	nascar successfully concludes another injury-free season
21580	backup singer can take lead if necessary, reports backup singer	backup singer ready to take lead if necessary, reports backup singer
25102	john mccain not going to ask cindy mccain twice	john mccain asks cindy mccain for advice
24582	choir deployed to local senior center	choir performs at local senior center
25540	excited man only 2 therapy sessions away from resolving issues	Man only 2 therapy sessions away from resolving issues
24977	another disgusting operation proves john mccain is healthy	another successful operation proves john mccain is healthy
22388	coffee roaster tries to come up with patriotic blend	coffee roaster tries to come up with new blend for national holiday
26916	conservative acquaintance annoyingly not racist	conservative acquaintance surprisingly not racist
23258	new mike tyson documentary features exclusive interviews with super macho man, king hippo	new mike tyson documentary features exclusive interviews with famous boxers
22622	jcpenney abandons its 45-second sale	jcpenney abandons its 45-day sale
20959	hp unveils non-computer for those who don't need a computer	hp unveils basic device for those who don't need a full-featured computer
23361	two dozen more bodies found in lake wobegon	two dozen more bodies found in lake tragedy
25740	dwight howard interested in ruining rockets	dwight howard interested in joining rockets
23380	white college player does hair before game	college player styles hair before game
19643	george zimmerman not going to let one bad experience deter him from neighborhood watch responsibilities	george zimmerman continues with neighborhood watch responsibilities despite past incident
22840	peyton manning finds weird game film where two detectives try to solve a murder	peyton manning discovers an old film about two detectives trying to solve a murder
22136	rescued baby bird wearing out welcome	rescued baby bird overstay its welcome
19462	new desperate poverty video game blamed for urban violence	new violent video game blamed for urban violence
26955	superstitious man puts bag of trash outside house every thursday	man follows routine of putting trash outside house every thursday
19795	nasa now almost positive mars is rocky	nasa now almost positive mars has rocky terrain
19808	u.s. teens lead world in pregnancy-test scores	u.s. teens lead world in pregnancy rates
25940	college world series: 'ping'	college world series: underway
23404	mets fans perplexed by new stadium's prominent tim teufel statue	mets fans perplexed by new stadium's prominent statue
26808	report: lake ice grows safer to venture out on with each beer consumed	report: lake ice becomes more dangerous with each beer consumed
25781	1,000 of company's most valuable resource laid off	1,000 employees laid off from company
20378	ben affleck defends decision to set 'argo' in boston	ben affleck defends decision to set 'argo' in Iran
23524	radiohead denies influencing local band	radiohead denies influencing local band's music
19151	sean payton accepts punishment, says in no way does he condone injuring goodell for $500,000	sean payton accepts punishment, says he does not condone injuring players for any amount of money
26926	michael sam hoping sexuality won't be issue in locker room full of testosterone-fueled former high school bullies	michael sam hopes his sexuality won't be an issue in locker room filled with former high school athletes
24252	jason kidd demands trade to peanutopolis	jason kidd demands trade to phoenix suns
24716	epa didn't know anybody was still drinking water	epa didn't know certain areas were still consuming contaminated water
23976	tall young girl told she should play basketball	tall young girl encouraged to try basketball
18394	impossible to tell if frazzled woman in walgreens uniform going to or coming from work	woman in walgreens uniform looks frazzled either before or after work
26353	dolphins win opener, but against browns	dolphins win opener against browns
20606	great game, sport, civilization ruined by speaking of phrase 'this is for all the tostitos®'	great game, sport, civilization impacted by misuse of trademark phrase 'this is for all the tostitos®'
23930	after 40-day search, authorities finally replace missing boy	after 40-day search, authorities finally locate missing boy
25242	fit of anger turns dairy farmer into beef farmer	dairy farmer transitions into beef farming
26367	study finds leading cause of depression hearing words '2016 frontrunners'	study finds leading cause of depression is hearing words '2016 frontrunners'
25229	god help him, but area man loves that crazy bitch	despite challenges, area man loves his unpredictable partner
20251	u.s. signs declaration of dependence on china	u.s. signs trade agreement with china
25396	youtube reaches 1 trillion racist comments	youtube reaches 1 trillion comments
25900	report: it not worth staying past fifth inning of 83% of baseball games	report: viewers often leave before the fifth inning of 83% of baseball games
23122	4 careers killed in film shooting	4 careers ruined after controversial film release
19229	kkk member struggles to blame blacks for his hangover	man struggles to find cause for his hangover
19165	'phantom of the opera' viewers treated for post-melodramatic stress disorder	'phantom of the opera' viewers report feeling overwhelmed post-show
26783	new study reveals nothing pfizer's lawyers can't take care of	new study reveals potential issues with pfizer's drug
20220	romney stands behind ryan to show good campaigning stance	romney stands with ryan to show unified campaigning stance
24568	obama practices looking-off-into-future pose	obama practices for upcoming photoshoot
23386	boss gets into groove after 3rd round of layoffs	boss adapts after 3rd round of layoffs
24130	sumerians look on in confusion as god creates world	scientists look on in confusion as new theory about world creation emerges
23539	kfc no longer permitted to use word 'eat' in advertisements	kfc faces restrictions in use of certain words in advertisements
23023	podcast a cry for help	podcast addresses mental health issues
26823	songs that are always on in background expected to win big at grammys	popular songs frequently played on radio expected to win big at grammys
26983	months of painstaking practice critiquing celebrity fashion comes down to this for area woman	months of fashion study pays off for area woman at local event
25140	bill clinton starts own presidential school	bill clinton starts own political school
22292	seashells transform suburban bathroom into tropical hideaway	seashells decor transform suburban bathroom into a tropical-themed bathroom
22746	kim jong-un privately doubting he's crazy enough to run north korea	kim jong-un privately doubting his capability to run north korea
26821	man briefly forgets hotel staff are not humans	man briefly forgets hotel staff are humans too
