16859	squeaker of a victory in hand, romney looks to nh	0
22161	Opening Staff Rails Against Incompetence Of Closing Staff	1
18117	marlins agree to union demand to increase payroll	0
23917	Surprise Witness Punches Out Prosecutor	1
11377	ecb must do more for euro: oecd's gurria	0
24850	Alumni Furious Over High School's Constant Improvements	1
15533	obama's vp pick: a triumph of no-change politics	0
23594	Elderly Man Skipping Work Uses 'Dead Grandson' Excuse Again	1
10623	obama's uncle released from custody	0
24598	Defective Ouija Board Reviews Local Thai Restaurants	1
27535	northeast braces for historic blizzard	0
19062	Government Admits To Hiding Embarrassingly Lame 1973 Extraterrestrial Encounter	1
14135	cern's new collider to fire first beam next month	0
26044	Biden Has Guy Named Worm Sit In For Him At Cabinet Meeting	1
28790	traffic deaths rise on election day	0
23003	Caltech Physicists Successfully Split The Bill	1
28624	immigration at highest in 80 years	0
24209	Britney Spears' Fragrance Soldiers On Without Her	1
15257	jacksonville vs. florida - recap - march 18, 2009	0
21397	Area Man Somehow Endures Harrowing Entertainment-Free Commute	1
27950	thanksgiving weekend draws record number of shoppers	0
26490	John Boehner’s Wife Calls For Her Shutdown King To Come Back To Bed	1
12482	was anthrax suspect model citizen or menace?	0
23171	Village In Nepal Constructed Entirely Of Frozen Mountain Climbers	1
10471	bachmann to hold press conference post-obama speech	0
24131	Duane Takes Off Owing Roommates 1,300 Bucks	1
10082	world economies rebound but china set for best growth	0
22497	Lip-Reading BCS Computer Kills Officials Who Want To Shut It Down	1
29325	marijuana vending machine unveiled in colorado	0
24717	Richard Branson's Global-Warming Donation Nearly As Much As Cost Of Failed Balloon Trips	1
13065	car strikes churchgoers after good friday service	0
25619	Man Always Refers To Sleep As 'Passing Out'	1
14073	the final word: long flights make the case for a carry-on pillow	0
24886	Pedophile Nervous For First Day Of School	1
10639	united takes delivery of north america's first dreamliner	0
19019	Little League World Series to Begin Testing Players For Mustaches	1
13146	potential jurors asked about child sex video	0
27356	NYPD Offering No-Questions-Asked DVD Drop-Off	1
10986	strike closes philly-area catholic high schools	0
18859	Unreliable Man Angry He's Not Judged By That Time He Was Reliable	1
15559	clinton speech moves democrats toward unity, but hasn't clinched it	0
27166	Group Of Fifth-Grade Boys Discover Pile Of Naked Ladies Discarded In Woods	1
13886	iowa town charts recovery after tornado, flooding	0
25801	Taylor Swift Enters Alternate Universe To Date Body-Building George Harrison	1
16760	woman pleads guilty to making bogus airline threat	0
21203	Area Loser Blissfully Unaffected By Whims Of Stock Market	1
28906	2 meteorites hit connecticut	0
26588	Pilot Thanks Passengers For Flying Delta Just Before Plane Explodes Into A Million Pieces Over Atlantic	1
15309	qb tim tebow to bypass draft, remain at florida	0
25695	Joint Chiefs Chairman Pretty Sure He Could Pull Off Junta If He Really Wanted To	1
11996	exhibitions: ancient egypt's book of the dead in london show	0
26242	Brandon Weeden Misses Browns Practice To Attend Son's Wedding	1
15397	swimming: thank lezak, thank the french, love the olympics	0
21804	LASIK Surgery Allows Baron To See Without Monocle	1
15152	washington state vs. california - recap - january 08, 2009	0
19977	San Diego Zoo Displays First Rhino Stillborn In Captivity	1
12764	first 2012 olympic venue ready	0
24141	NFL To Fine Players For Getting Concussions	1
13706	usa tops spain to reclaim gold	0
25264	FBI Discontinues Witness-Protection Parade	1
29108	u.s. adults below average in math, literacy, computers	0
25273	That One Kid In Rec Basketball League Always Wearing Jeans During Games	1
10501	power outage affects millions in california, arizona and mexico	0
23292	Panicked Agriculture Secretary Momentarily Forgets What Corn Is	1
28471	2 billionth netflix disc shipped	0
24249	Nation Demands Easier Instructions	1
28894	average teen will spend $1,139 on prom	0
27288	Man Disgusted Just By Constant Thought Of 2 Guys Kissing	1
12135	u.s. to agree insider trading probes revamp soon: report	0
19002	Green Bay Taxi Driver Has Seen 'Whole Heck Of A Lot'	1
18083	maclin undecided on joining mcnabb in ariz.	0
25837	Crowd Cheers As 93-Year-Old Fuckup Finally Graduates From College	1
13342	japan finds radiation in rice	0
22006	Supreme Court Allows Corporations To Run For Political Office	1
12009	darling admits economic forecast wrong	0
20536	Deadly New Virus Found To Be 'Real Squiggly'	1
16905	argentine leader undergoes thyroid cancer surgery	0
25738	Brian Urlacher Retires With Plenty Of Injuries Left In The Tank	1
15548	mccain goes to hollywood - appears on leno, meets with celebs	0
23757	Lifetime Of Sleeping, Eating, Breathing Finally Catches Up To Area Man	1
13754	old west trail ride follows historic route in south dakota	0
27293	Report: Everything You've Ever Wanted Has Been Right In Front Of You All Along	1
28976	u.s. celebrates independence day	0
21768	Last Male Heir To Bloodline Watches Movie Alone On Laptop	1
27616	congress clears u.s. airspace for more drones	0
21130	Baseball Fans Excited For All-Star Matchup Between Best Available Non-Injured Players Willing To Play In Game	1
12930	barbadians slam snake 'discovery' as old news	0
23255	Muppeteer's Right Hand In Critical Condition Following Elmo Assassination Attempt	1
14645	uconn beats penn state in the maggie dixon classic	0
25917	Impatient Nation Demands Supreme Court Just Get To The Gay Stuff	1
10248	defused mortar bomb 'designed to kill police officers'	0
24476	Convicted Forger Freed By Presidential Pardon	1
13084	travel prices wreak havoc on teams' budgets	0
21598	Owning A Boat Is Not Worth It	1
9857	nigel slater's simple suppers: making it up isn't making do	0
22507	Illinois Does A Few Adult Films To Make Ends Meet	1
14500	nine on-field crimes that will make you unpopular in any nfl locker room	0
19241	Awesome T-Shirt Cannon Party Interrupted By Nashville Predators Game	1
15904	racy movie trailers are on the rise	0
18868	Ron Paul Supporter Likes The Way Paul Tells It Like It Has No Chance Of Being	1
13718	what to do about toxic toys	0
21699	Radio DJ Invites Whole Town To Some Bullshit	1
10416	giant king crabs threatening antarctica, scientists warn	0
27180	Joe Dumars Resigns To Spend More Time Rebuilding Family	1
12788	musharraf beijing bound despite home turmoil	0
22077	Gay Gene Isolated, Ostracized	1
27783	george w. bush not attending rnc	0
25858	Man Who Plays Game For Millions Of Dollars Called Gutsy	1
14487	pti big finish for november 4	0
21231	Area Man Guesses He Doesn't Need MC Lyte Wikipedia Page Open Anymore	1
12815	iraqi lawmaker: we are doing our share of reconstruction	0
21096	Mother Of Slaying Victim Glad It Was Onion Reporter Who Knocked On Her Door Half An Hour After Funeral	1
29229	study finds there are only 4 human emotions	0
22166	Average Time Spent Being Happy Drops To 13 Seconds Per Day	1
17511	eagles chat: who's safe, who might be sorry	0
25244	Veteran Who Stormed Beach At Normandy Still Getting Laid Because Of It	1
15814	the man who jams with whales	0
27062	Man Just Having One Of Those Decades Where He Doesn't Feel Like Doing Anything	1
29023	george w. bush undergoes heart surgery	0
22024	Family Concerned After Aging TV Show Has Another Terrible Episode	1
16849	ny-based grocery chain yanks alec baldwin tv ads	0
25160	Russia Acquires Amway Distributorship	1
11672	mystery chinese iphone worker becomes internet star	0
19879	Fed Chief Makes Diplomatic Visit To Econopolis	1
13671	general: afghanistan force must double, remain for years	0
26228	Goldman Sachs Announces They’re Blowing Up A Nursing Home And There’s Nothing Anyone Can Do About It	1
11619	five accused of u.s. diplomat murder to begin trial: media	0
27064	Parents Reminisce To Children About Dating Algorithm That Brought Them Together	1
13372	top team flops in bcs era	0
19458	Quaker Scientists Formulate World's Oldest-Fashioned Oatmeal	1
27688	tourist ban in dutch pot cafés upheld	0
19827	Blind South Korean Archer Sets New World Record Before Accidentally Murdering Eight	1
18162	family mourns after coatesville blaze that killed 3 children	0
27010	Papa John’s Now Offering 3-Day Home Delivery	1
13636	s&p 500 index investing isn't lame, it's smart	0
21995	While Cheering On Brother, Eli Manning Struggles To Follow Football Game	1
28068	vatican blames man-made emissions for global warming	0
21315	New Study Finds Women Should Only Be Making 20 Cents Less On Dollar Than Men	1
16351	oregon outlasts wisconsin 45-38 in rose bowl	0
19202	Rapidly Swelling Man May Contain Traces Of Peanuts	1
28051	sleeping air traffic controllers prompts faa action	0
19514	'My Sharona' Playing In Supermarket As Parent Slaps Crying Child In Face	1
15875	russia woos georgian territory with jobs, tourists	0
23113	President Bush Designates 1 Million Acres For Federally Protected Water Parks	1
15262	nfl postseason schedule, pro football schedule, national football league schedule	0
23776	Sotomayor To Add Ballistics Expertise To Already Deadly Supreme Court	1
12925	spain bans political party for eta links	0
21295	Family Relieved To Hear Good Grandma Didn't Die	1
11598	michael jackson hands over title to neverland ranch	0
23730	Terrier Bravely Defends Family From Squeak	1
17680	habit crimes: pa bill would treat arsonists like sex offenders	0
26835	NBA Ref Disgusted After Finding Shot Clock That Expired Months Ago	1
17417	fumo pal in feds' sights? michael palermo said to be 2nd target of extended probe	0
21514	John Madden Agrees To Work As Consultant For Raiders Concession Stand	1
10821	exclusive: molly shannon says ann miller hated famous 'snl' impersonation	0
26088	Edward Snowden’s Life Just Flat-Out Fun And Exciting	1
10103	ireland's bailout interest rate reduced by eu leaders	0
22591	Hollywood Diet Secrets Have Fallen Into Non-Celebrity Hands	1
11128	merkel opens memorial at berlin border crossing	0
20801	Quick-Lube Shop Masters Electronic Record Keeping Six Years Before Medical Industry	1
11836	belarus begins poll, seeks better ties with west	0
23277	Obama Calls On Nation To Put In One Solid Day Of Work	1
28771	abortion not linked to depression	0
24815	Local Idiot To Post Comment On Internet	1
11953	german bank rescued, s.korea reassures lenders	0
23811	Lazy Puma Exec Pitches Commercial Where Usain Bolt Runs Away From Something	1
16248	california votes down same-sex marriage	0
20195	Nation Tunes In To See Which Sociopath More Likable This Time	1
28262	'archie' gets a gay character	0
24260	Bush To Meet With Agriculture Secretary Down In The Holler	1
10372	tropical storm nate forms in gulf of mexico; maria swirls in atlantic	0
24599	Puppet Show Suddenly Turns To Subject Of Divorce	1
15636	following the footsteps of flannery o'connor	0
22633	Poll: 1 In 5 Americans Believe Obama Is A Cactus	1
15584	in yugoslav tribunal, welling up of conscience	0
27046	Several NFL Teams Express Interest In Your Sister	1
28254	twitter now features ads	0
25622	Kobe Bryant Triumphantly Returns To Heckle Lakers	1
17000	embattled german president sorry for editor call	0
24323	Mexico Announces Plans To Refry Over 700 Million Beans	1
18001	phila. schools, union extend contract	0
20462	Andrew Bynum Admits Pain In Knees Small Price To Pay For Philadelphia Fans' Misery	1
13451	grand canyon flooding hits tribe dependent on tourism	0
22725	Key Races: The House	1
27555	third of fish sold in u.s. mislabeled as different species	0
24399	Tropical Storm Brings Deadly Cloud Of Worthless Knickknacks Up East Coast	1
9520	david lean in close-up with jonathan ross	0
24981	New Debate Rules Allow For One 15-Second Strangulation	1
11208	sentencing set for father of 3 missing michigan boys	0
25482	National Pork Council: Many Americans Suffer From Pork Deficiency	1
18129	predators down red wings for third straight win	0
18711	'Holy Shit, Oz The Great And Powerful Comes Out In Two Days' Replaces 'Hello' As Standard Greeting	1
13703	clippers' eric bledsoe among many surprising nba players	0
22565	Martin Scorsese Attends Free iMovie Demonstration At Apple Store	1
28992	obese boy scouts banned from national jamboree	0
22395	Family That Prays Together Suffers Through Long, Hellish Marriage Together	1
14905	sources: manny ramirez's demands too rich for san francisco giants	0
26704	Pretty Obvious Which Sibling Going To Have To Deal With All The Nursing Home Stuff	1
11159	u.n. resolution would create u.n. mission in libya	0
26056	Everyone In Whitey Bulger Trial Found Dead In Woods Outside Dorchester	1
14140	medianews ceo: outsourcing could be in journalism's future	0
19771	Long-Time Recreational Eater Turns Pro	1
16455	bp says it is entitled to payment from halliburton	0
23824	Afterbirthers Demand To See Obama's Placenta	1
11923	flag bearer mark foster down but not out	0
19911	Ryan Mathews Targets Season Opener Against Raiders As Date To Re-Aggravate Injury	1
16765	campaign manager says bachmann may drop out	0
23505	Space Station Crew Members Deny Throwing Things At Sweden	1
9385	the political studies association awards 2008	0
21402	Apple User Acting Like His Dad Just Died	1
13647	usa indoor volleyball women top china 3-2	0
21021	Lance Armstrong: I Never Failed One Of Those Shitty, Easy-To-Fool Doping Tests	1
17533	monica yant kinney: tempest over title shows city in split-screen mode	0
20798	Study: Every 10 Seconds A Skyscraper Window Washer Falls To His Death	1
12259	older adults get hiv diagnosis later, die sooner	0
21949	New Hulk Hogan Autobiography 300 Pages About The Psychology Of The Leg Drop	1
17649	gail shister | jeff greenfield defends his new colleague katie couric	0
23972	Study: Majority Of 'Calm Downs' Ineffective	1
11075	ban recommended on trucker cell use and texting	0
24562	Nike Signs Big Brown To $90 Million Horseshoe Contract	1
28735	teens ignore mobile-phone laws	0
26630	Buddhist Extremist Cell Vows To Unleash Tranquility On West	1
14221	review: opening ceremony rewrote the record books	0
21086	Media Watchdog Spokesman Sought On Embezzlement Charges	1
28959	nation’s doctors classify obesity as disease	0
20243	Romney Foreign Policy Debate Prep In Crisis Mode After Discovering Existence Of Country Called 'Womania'	1
28468	'er’ draws to close	0
21905	Bush Asks Advice For This Friend Of His Who Invaded Iraq	1
12590	learning to live with lupus	0
21232	Suicide Hotline Operator Talking To Ex-Boyfriend Again	1
15458	russia-georgia conflict: why both sides have valid points	0
24796	Tour De France Cyclists Make It Past Dreaded Underwater Stage	1
11978	sk telecom q3 net profit halves on marketing costs	0
20028	Area Woman Already Regretting 'Christmas 2012' Tattoo	1
18169	tattle: scarlett johansson ties the knot	0
23719	No U.S. Military Leader Is Worthy To Be Namesake Of Breaded Chicken Dish	1
18021	defiant iguodala leads sixers over magic	0
18416	Police Find Super-Sharp Buck Knife	1
9341	what prospects for the young unemployed?	0
26948	High School Principal Can Already Tell Students Are Going To Eat This One Alive	1
28304	prescription painkiller abuse up	0
26188	Man’s Fantasy Football Team Names Over Past 5 Years Depict Slow Descent Into Madness	1
14642	sam bradford on winning the 2008 heisman	0
24860	Hurdler Overcomes Many Hurdles To Win Hurdle Race	1
17337	unionville-chadds ford district taps new chief	0
20855	Juror Brings Baseball Glove To Barry Bonds Perjury Trial	1
9651	celtic zone: bob dylan special	0
23416	Movie Star To Raise Awareness About Dying Like Moron After Son Dies Like Moron	1
11164	obama pitches jobs bill at north carolina firm that ships jobs to costa rica	0
19368	Jacksonville 3rd-Round Pick Punter Bryan Anger: 'I Will Punt The Jaguars To Greatness'	1
15279	voters in industry, calif., ok $150 million measure for improvements to lure nfl team	0
26127	Dolphin Spends Amazing Vacation Swimming With Stockbroker	1
14370	brewers top cubs, take lead in nl wild card	0
20030	Tennis Player Withdrawing From Match Draws Largest Ovation Of Entire US Open	1
13255	59 arrested in tibet for 'spreading of rumors'	0
18658	'Les Misérables' Takes Home Oscar For Most Sound	1
10281	telehealth system to aid condition self-management	0
18342	Synthesizer Trumpet Announces Arrival Of Porn King	1
13278	three dead at party after man in santa suit opens fire, police say	0
18379	Aaron Rodgers Unsure If Media Aware 49ers Are His Hometown Team, Passed Him Up In Draft	1
27786	catholic leader jailed for covering up abuse	0
20463	Dez Bryant Smacks Son During Thanksgiving Game Promo	1
10622	libyan general defects to niger, spokesman says	0
23994	Privileged Little Artiste Writing Something Oh-So-Precious Into His Moleskine Notebook	1
10735	u.n.: death toll in syria at least 2,600	0
23605	Following 300th Victory, Randy Johnson Returns Healthy Back To Local Man	1
17294	two role models show what is possible	0
24106	Russia Finds Missing St. Petersburg	1
10465	yemen: five civilians killed in airstrikes against al qaeda	0
21692	Panicked Adrian Beltre Says He's In Big Trouble With Parents If He Doesn't Find Batting Glove	1
18059	massimino returns to spectrum for exhibition game	0
18970	Smoker Inspired By Sight Of Elderly Smoker	1
11392	u.n. climate summit in close range of a deal - unep	0
20301	Editors Of 'Good Car' Magazine: 'The 2013 Hyundai Sonata Is A Good Car'	1
11435	coen brothers to adapt 'fargo' into fx tv miniseries	0
26818	Report: Most Americans Can’t Even Name Their State’s Shadow Lord	1
29300	study: women fake orgasms to increase sexual arousal	0
22383	CNN Renews 'This Week At War' For Next Eight Seasons	1
17119	los angeles arson suspect on suicide watch	0
20013	Chicago Public Schools Celebrate Fifth Straight Day Without Any Student Violence	1
27498	worst flu season in a decade	0
24371	Black Guy Asks Nation For Change	1
12037	fy '08 budget deficit swells to record $455 billion	0
26903	Prized Recruit Tours School He And Booster Will Forever Tarnish	1
13674	this week's reviews: beyonce goes fission, cook warmed over, nickelback beats dead 'horse' - listen up	0
25649	Jerry Lewis Undergoes Emergency Gefloigel Surgery	1
17977	n.j. attorney general fined for speeding	0
26237	Girl With Pink Hair Browsing Iguanas	1
28429	obama decries wall street bonuses	0
26361	Area Man’s Intelligence Probably Just Too Intimidating For Most Women	1
16264	review: 'the boy in the striped pajamas'	0
21361	Every Player On Buffalo Bills Roster Asks His Girlfriend To Marry Him After Opening Week Win	1
12802	court documents implicate researcher in 2001 anthrax attack	0
22330	Manny Embarks On Journey To Find Legendary Realm Of Batlantis	1
18167	city to hand out fewer pink slips than expected today	0
22471	Local Family Homeless After Tornado Destroys White House	1
12627	anthrax suspect obsessed with sorority, officials say	0
24774	Queen Elizabeth II Announces She's Pregnant Again	1
14439	jason sobel: talk about golf movie madness	0
21273	Circus Train Wreck Not Funny, Investigators Emphasize	1
15869	no fireworks in round one of obama-mccain clash	0
22750	Nonvoter Knew It Would Turn Out This Way	1
15450	what it takes to run for olympic gold	0
20941	Hundreds Of Horrified Onlookers Gather Around Wreckage Of Area Man	1
16509	summary box: new un food chief sees volatility	0
25905	New NBA Report Reveals $12 Million Per Year Not Enough Money To Play Basketball In Milwaukee	1
17811	on the house: time to do the smaller repairs	0
23101	Obama Inauguration Speech Ruined By Incessant Jackhammering	1
16729	isles top canes 4-3 in so for 3rd straight win	0
22007	Area Mom Issues Stern Warning On Road Where She Once Got A Ticket	1
11314	heavy drinking may leave you tipsy for years	0
27107	FedEx Confirms More Than 600,000 People Try To Mail Themselves Each Year	1
13393	bowman leaves wings' front office, joins blackhawks	0
26894	Report: It Too Soon To Glance Back At Attractive Person	1
13013	jennifer aniston remodels for single life	0
21147	Indiana Woman Puts Cool Whip Containers To Every Conceivable Use	1
10381	suspect in armed robbery dresses as gumby, clerk thinks it's a joke	0
25375	Seattle's Disastrous Sports Year Continues With Addition Of Major League Soccer Team	1
14871	tennessee volunteers self-impose 2-year probation, report says	0
24972	Department Of The Exterior Opens U.S. National Park In Norway	1
9676	dylan alkins family 'crushed' by loss of swept away boy	0
24794	Last Vestige Of Manhood Gently Exhaled During Yoga Class	1
28129	new mexico governor's grandparents were illegal immigrants	0
24502	Michael Waltrip Wins NASCAR's Sixth Cousin Award	1
27566	dennis rodman calls kim jong-un 'awesome guy'	0
25899	Heat Fans Wake Up To Learn Team Won Game 7	1
13102	poor wiring endangers troops in afghanistan, contractors say	0
24563	George Steinbrenner Dies While Telling Sons Secret To Running Yankees	1
28132	poverty rate hits 17-year high	0
19251	Showboating Peanut Vendor Making It All About Him	1
12940	russia: troops in south ossetia to enforce peace	0
24392	JPMorgan Chase Acquires Bear Stearns In Tedious-To-Read News Article	1
9449	assignment: rating the credit rating agencies	0
26951	Anderson Cooper Decides To Keep Recent Gay Conversion Therapy Private	1
10495	gibson ceo to obama: show some concern for nation's job creators	0
24925	Shaun White Has Xtremely Lazy Day	1
28830	tribune media files for bankruptcy	0
21933	Dubai Debt Crisis Halts Building Of World's Largest Indoor Mountain Range	1
10296	private hospital 'could cause conflict of interest'	0
25189	Hillary Clinton Resumes Attacking Obama	1
13082	memos show clinton camp lines of attack, disarray	0
23368	Dog Keeps Iceland Awake All Night	1
10436	many self-harm patients don't get psych evaluation	0
24397	Congress Calls For Removal Of Land Mines From Congress	1
9846	journey of a lifetime: the sinking islands	0
27234	Report: Injuries On Rise As More MLB Players Sliding Headfirst Into Dugout	1
14745	tim kurkjian: new york yankees will be must-see tv in 2009	0
26138	Truther Jihadist Wishes Al-Qaeda Had Committed 9/11 Attacks	1
10492	coroner identifies remains of missing 19-year-old colorado woman	0
23733	Pentagon Loses Hard Drive With All The Movies On It	1
17755	fans gather, place flowers at jackson's home	0
26013	Nation Hoping ‘The Newsroom’ Ends Before Trayvon Martin Storyline	1
13231	4 aid workers killed in afghan attack	0
27373	States Now Offering Millions In Tax Breaks To Any Person Who Says ‘High-Tech Jobs’	1
13894	johnson's roots run from iowa to beijing	0
26570	College Unveils New Media Center Every Month	1
17285	man gets 12 years in prison for green energy scam	0
23251	Fort Knox Receives $85 From Cash4Gold	1
12842	with security council report, palestinian statehood bid stalled at u.n.	0
19916	World Wildlife Fund Quickly Backtracks After Announcing Panda Ears Are Delicious	1
18166	phillies hit some retro rockets in win over dodgers	0
27310	Ron Harper Won’t Stop Telling People He Was On Dream Team	1
11499	stern advice: is it 1999 all over again for tech stocks?	0
23517	Brett Favre Mails Arm To Vikings	1
27846	hang-gliding putin leads flock of birds	0
18856	Tentacle Quickly Smooths Romney's Hair	1
27931	women to be 20 percent of senate	0
25031	Historical Archives: General Washington Hints At A 'Bid' For Presidency in 1789	1
17076	wis. gop will hold mining hearing in north	0
23093	United Flight Crew Hits Up Passengers For Gas Money	1
13313	big apple fun on a budget	0
26900	Die-Hard Harper Lee Fan Has Read All Of Her Book	1
17081	eastlake players back on their game	0
24090	Prima Donna Surgeon Storms Out Of Half-Full Operating Theater	1
16001	what about fannie and freddie?	0
25125	Researcher Secures Funding To Harass Living Shit Out Of Puffer Fish	1
12451	global protests over iranian crackdown	0
26839	Obama Admits U.S. Hasn’t Been The Same Since Buddy Holly Died	1
10877	autistic boy missing in southern california woods	0
25162	Rich First-Grader Buys Whole Sheet Of Gold Stars	1
10920	president's offer triggers new protests in yemen	0
23393	Giant Protest Puppet Kills Dozens Of Peace Drummers	1
29287	new ‘star wars’ film set 30 years after ‘return of the jedi’	0
25508	Freezing, Coatless Woman Has Decided It Is Spring	1
16394	stocks up solidly as us economy takes center stage	0
26346	Carrie Underwood Releases Complex, Multi-Part Prog Rock–Inspired ‘Sunday Night Football’ Theme Song	1
15136	california woman finds rare baseball card	0
21562	Report: Military Contractor Overcharged Pentagon For Torturing Iraqi Citizens	1
16271	facebook boosts participation in rare saudi hunger strike	0
18514	PETA Protests Use Of Animatronic Animals In Commercials	1
16067	fallout of stock market's plunge: retirement woes	0
27133	Progressive Zoo Houses Animals In Natural Destroyed Habitat	1
16983	boeing to close wichita facility by end of 2013	0
22552	Area Man Unsure What To Do With All The Extra Ketchup Packets	1
10219	northampton brawling benefits cheat is jailed	0
27231	Thousands Of College Football Players Expected To Play Through Season With Broken NCAA System	1
29197	9% of dog, cat owners write pets into their wills	0
27408	New Department Of Agriculture Study Finds 85% Of U.S. Farmers Woefully Kicking At Dirt	1
29078	study: holy water unsafe, full of bacteria	0
24037	1999 Collaboration Between Carlos Santana, Rob Thomas Somehow Standing Test Of Time	1
10944	pentagon looks to cut cost of training afghans	0
23441	First Homo Leagues Player Shatters MLB Sexuality Barrier	1
10325	rabodirect pro12: edinburgh v ospreys (sat)	0
25882	Ahmadinejad Signs On As Dean At Sarah Lawrence	1
15928	postpone thursday's debate because of moderator? not yet?	0
