272	Misbah-Ul-Haq: Bhook lagi hai, khaane me kya banau? Shoaib Akhtar: Kuch bhi banao, bas accha banao.	0
75	Sach kahu toh, mujhe Aurangzeb road ki kami mehsoos hogi. Jab bhi wahan se guzarta tha, uska naam dekh kar kuch vichar man me utpann ho jate the.	0
274	Vodafone ka network accha aane ke liye kya kuch khas karne ki zaroorat hoti hai?	0
147	Ye Stella kya hai bhai? Kab se sun raha hu. Koi normal photo post karo, samajh nahi aa raha!	0
433	70 mein se 67 seat leke aaye hain, phir bhi vyavhar opposition se kam nahi hain.	0
384	Subah subah log kis tarah ke vyavhar karte hain!	0
56	Sonakshi aur Sonam jaise aurato ko support karne wale.. Aaj zara ek tweet #Manikandan4London par kardo.. Yeh unka samarthan karne ka ek tarika ho sakta hai.	0
276	.@pakalupapito kisi ki buri nazar na lage, apni safety ke liye precautions le. Teri biwi, Bhuvan Rajora ki responsibility.	0
43	Vodafone pe to Zedge bhi nahi khul raha, dusre sites kaise khulengi!	0
466	Kisi ki 'Bhai, madad karo.. Usne teri dost ko pareshan kiya.. Usse sabak sikhana hai' ban jao.	0
185	Hariharan: Paani toh beh jaaye, baaki kya the jaaye? Yaadein... Akshay: Mujhe sirf paani nikalna hai.	0
270	Kejriwal AAP ki pramukh vyakti hain, jaise Sonia Gandhi, Rahul Gandhi aur Digvijay Singh Congress ke hain.	0
194	Sanju Samson ek aise brand ke pratinidhi hain jo Hindu aur Christian ki ekta ko darshate hain.	0
340	Andheri raaton mein twitter ki timeline par, har ek vyakti apne vichar prakat karta hai, jisse log @Stupidosaur kehte hai.	0
78	Oral triple talaq sach mein irrational hai. Ek talaq lene ke liye teen bar "talaq" bolna padta hai. Yeh kitna ajeeb hai.	0
125	India ke batsmen is match se kuch aur seekhe na seekhe, virat se nayi cheezen jarur seekhenge.	0
475	Kuchh bhi bolo, momentum le gaye voh log.	0
390	Pehle pyar ka pehla gum, aa bhi jao warna udas ho jayenge hum.	0
137	Jab Sagarika ka janm hua, doctor ne badhai di.	0
427	Parthiv Patel jaldi out ho gaye.	0
432	Inko sakht saza milni chahiye, #IndVsPak	0
109	Raj Thackeray ko log badnaam karte hai. Asal mein, Swapnil Joshi ki actions se log pareshan hote hai.	0
29	Agar Dubai ke mall mein jaakar, sports car ke showroom mein gaadi ke saath photo nahi khichayi toh aapne ek aam activity miss kar di.	0
188	200. Itne runs Rohit Sharma aasani se bana leta hai.	0
69	Khel khatam, ab sab normal ho gaya. 2 mahine se Diwali ki tayari kar rahe the, ab ho gayi.	0
413	Jadeja ko apni bowling pe jyada dhyan dena chahiye.	0
401	.@BabaFirki haan, yahi baaki reh gaya hai, baad mein aur kuch karne ke liye abhi bolega tu.	0
23	Karishma Kapoor ne raja hindustani mein bahut acchi acting ki hai.	0
30	Kuchh log Rega Jha ki bhi sarahna kar rahe hain. Mere bharat-vaasiyon!	0
454	Hamein aur jeene ki khwahish na hoti, agar kuch khaas cheezein na hoti...	0
331	Twitter user @firstpost ne share kiya - Main jo bhi commitment* karta hun woh poora karta hun: Rahul Gandhi outside Bhiwandi court	0
220	Owaisi sapne mein, "Bharat Mata ki Jai!" Owaisi jaagta hai, maafi mangta hai "Afzal hum sharminda hain	0
264	Son: Mummy mummy khaane mein kya hai? Mummy: Aaj hum kuch khaas bana rahe hain.	0
36	Matlab aap log SRK ko pasand karte ho aise tweets kar sakte ho, aur koi pasand nahi karta hai to tweet nahi kar sakta? Kya vichitra vichar hai.	0
64	Sabne aaj chutti le li aur ab Australia sabko hara rahi hai #IndvsAus	0
19	Aarambh hai prachand bol maston ke jhund, Aaj match ki ghadi ki tum guhaar do #IndvsBan	0
16	Salman ki purani dost par kabhi bharosa nahi karte. Kabhi bhi problem create kar sakti hai.	0
32	Agar gharwalon ne manzoori di, toh doosri ko ghar laayenge. Pyar hamein iss mode pe le aaya.	0
251	Sanjay Leela Bhansali ne Devdas 2 ki ghoshna ki hai, jisme Ranveer Singh mukhya bhoomika mein honge. #DjokovicDeepika	0
393	Pehli ball pe chhakka maarne ka rule hi nahi hai. Out hona hi tha unko !	0
250	Dilli mein Kiran aye ya Kejriwal, lekin UP mein jab tak log zinda hain Mulayam hi aata rahega.	0
42	Subah se kuch log apne dharm ko defend kar rahe hai. Aaram se kaam lo..Kitna bhi try karo..kuch cheezein kabhi change nahi hoti.	0
312	Hamare khiladi accha khela lekin haar gaye. Sami ki performance se khush nahi hoon. #BANvPAK	0
155	Tum jo aaye zindagi mein.... badlav aaya.	0
52	Jinke paas koi yojna nahi hoti, unke paas anubhav hota hai.	0
108	Kya dawa aur sharab dono ek saath leni chahiye?	0
231	Diwali to ho gayee.. Ab secret Santa ka program shuru hone wala hai	0
333	Rameez Raza ki awaaz sunai nahi de rahi hai. Kripya check karwa do.	0
50	Agar aap kisi ko bolne nahi denge to kya yeh asahishnuta nahi hai?	0
382	Kanye ka sochne ka tarika aur Kardashian ki vyavahar shaili	0
436	Usne mere dil ka wohi haal kiya jo kisi mahatvapurna sthan ka hua #SanghiEmo	0
467	Bhaiya koi naya maal dikhao. Yeh sab toh har dukaan par mil rahe hain.	0
2	Ladkiya iski baato se sahmat ho jati hain, iss baar aur ab se har baar @Lambar_Daar	0
70	Jab Prakash Raj ka janm hua, unke pita ne kaha "mera beta ek pramukh abhineta banega	0
72	Sanjay Jha dharmik column me bold aur capital letters me apne vishwas ko vyakt karte hai.	0
198	Dr. Manmohan Singh: "Yeh theek hai"	0
40	Ye aakashwani ka mumbai prasaran kendra hai, aur aap sun rahe hai ek vyakti ki baat.	0
476	Yeh sirf ehsas hai, rooh se mehsoos karo, pyar ko pyar hi rehne do, ise kisi aur naam na do. #Gulzar	0
421	Lagta hai Bollywood mein aaj kal jyada investment nahi ho rahi.	0
207	Badhai ho, aap chacha ban gaye. Aapki beti ka janam hua hai. Yeh saal ki sabse sundar baat hai.	0
317	Kejriwal Delhi ke aadhe rajya hone par naraz hain. Unka manna hai ki unhe poora rajya milna chahiye. Woh adhik se adhik rajya ke prati utsuk hain.	0
355	Unke bhakt unme vishwas karte hain.. Aapko kyu pareshani ho rahi hai.. Jeevan mein aapas mein samman ki bhavna rakhni chahiye.	0
31	Akshay Kumar ne Special 26, OMG, Holiday, Baby aur aane wali Airlift jaise filmo mein kaam kiya hain, iske alava unhone Brothers aur aane wali Singh is Bling mein bhi kaam kiya hain!	0
39	.@Chechi4u @aanchalator @banker_saurabh Situation bahut kharab ho gayi hai, paani sar ke uppar se nikal kar gaanv ke bastiyon mein ghus gaya hai	0
89	King Abdullah ke 30 patniyan thi, yeh unki vyaktigat pasand thi.	0
110	Pragati marg ka karo vichar, Socho Bihar ke liye behtar kya hai.	0
266	India ne Bangladesh ko World Cup mein haraya! #IndvsBan	0
296	Somnath Bharti ki wife ki baat ho rahi hai aur pehle Modi ji ki wife ki baat kar rahe the.	0
243	Kya aap sab ek hi photo share karte rahenge?	0
144	Tumhara dil na tere kaam ka, na mere kam ka hai, yeh khuda ne tumhe diya hai - Altaf Raja (circa 1996) #AkademiPoetry	0
349	Sonia Gandhi ko shayad nahi pata tha ki 90% dimag ka vikas 5 saal tak ho jaata hai.	0
294	Sir @narendramodi, kripya kathor kadam uthaye aur desh drohiyo ke virudh kuch kare..	0
145	Cigarette ke saath ek shaant samay bitana acha lagta hai.	0
63	Bageera: Mowgli ne Eid manayi aur ab Gudi Padwa bhi mana raha hai Sherkhan: Har kisi ka khoon ek samaan hota hai, farak nahi padta ki wo kaun hai.	0
247	Ye sab artificial nationalism chhodo, apne personal responsibilities pe focus karo. Maa Baap ko khush rakho, tab hi desh ki seva kar paoge.	0
406	#DescribeInOneWord Arvind Kejriwal - Mukhyamantri	0
320	Bhaijaan ne jo locket Bajrangi film me pehna hua hai, mujhe woh chahiye. Kaha milega?	0
80	Sab log vipakshi hai.	0
483	Yahan tweets kam log padhte hain, blogs toh aur bhi kam log padhenge.	0
403	Aaj Tharoor sahab ko achanak unki dost yaad aa rahi hai.	0
323	Subhash Ghai kya kar raha hai?	0
407	#BachpanKiBaatein Beta soja ..Soja nahi to dar ka mahaul ho jaayega.	0
338	Ye wahi Aamir Khan hain jo bahut tight jeans pehente hain.	0
133	Jabtak sooraj-chand rahega, Bihar mein jati-vad rahega. Yehi karan hai ki Bihar ko Laloo prabandhan chala raha hai.	0
293	Yaad rakho, agar aap mehnat karenge, toh sabhi khali sthaan bhar jayenge.	0
216	Asli samasya jail ke andar hai. #SalmanVerdict	0
55	ISIS chahta hai ki vo hinduon ko mita de. Lekin yeh kaam to liberals kar hi rahe hain.	0
281	Ye kaam nahi aasaan bas itna samajh lijiye, yeh ek samundar hai aur usmein utar kar jaana hai. #Irshaad	0
7	Kisi bhi tarah ka account bana lo, log samay spend karne ke liye ready hain.	0
350	Kya Sir Jadeja ne naye hairstyle kiya hai ?	0
67	Aaj raat SRK ke critics ko shayad neend nahi aayegi.. Kal uski nayi film jo aa rahi hai	0
399	Agar aap doodh maangoge to hum kheer denge. Kashmir maangoge to hum na denge. #IndvsPak	0
176	Sir @ArvindKejriwal, Pyaar ka Punchnama 2 release hue 1 din ho gaya hai.. aapka vichar kya hai? Aaj shaam ko dost log film dekhne ka plan bana rahe hai.	0
213	Punjabi me baat ko kehte hai gal.. Punjabi me baat ko kehte hai gal.. Ab ki baar @witchybitchygal	0
241	Agar adhik logon ko ye samajh aajata toh desh aage badh jaata	0
181	Success ke peeche mat bhaago. Dreams ke peeche bhaago. Challenges jhak maarke tumhare peeche aayengi.	0
380	Sab taiyaar hokar aana TL par.	0
142	Sakshi Maharaj BJP ke ek pramukh neta hain, jaise Digvijaya Singh hain.	0
346	Agar 2 din dry day ho toh pehle se stock bhar lena chahiye, na? Same thing #meatban	0
191	"Chaar log kya kahenge" - Ek aam vichar jo Indians rakhte hain.	0
347	Agar aap Sunday raat ko 1 baje jaage hain, toh aap akele hain.	0
329	Audi aur BMW ameeron ke liye luxury hai aur footpath par sone walon ke liye yeh ek samasya hai.	0
397	Nepalis ko hamesha yaad rakhna chahiye, jo chacha hai woh hi bhatija hai aur jo bhatija hai woh hi chacha hai.	0
334	Bhaisaab, Rs.100 ka anumati dena, kisiki pakad kar baat karni hai.	0
470	Bhai @ek_samosa_dena & @Dishasatra, tumlog ko audience mein dekha gaya! Aaj ki raat hai zindagi!	0
57	Zindagi kathin hai, ek gareeb vyakti usmein kya chahta hai? Bas do waqt ki roti aur manoranjan ke clips?	0
180	Log itne khush kyu ho rahe hai?	0
318	Unhone Jadeja ko bahut samman diya !	0
88	Ye zindagi ek bohot bade anubhav ka ek chota sa hissa hai	0
227	Bhai @iamsrk, kya aap mujhe aaj oil barrel ka rate bata sakte hain? #AskSRK	0
298	Sir @bhupendrachaube, Twitter pe sambhal kar boliye, aaj to aapne kuch zyada hi reveal kar diya.	0
222	Mere ghar ka khaana mujhe sabse accha lagta hai. Food bloggers bhi street food ki tareef karte hain. #FoodPreference	0
177	Airtel mobile networks mein apne aap ko promote karne mein kabhi peeche nahi hat te, phir chahe unke pass kuch ho ya na ho.	0
364	Dear @ashutosh83b, Kejriwal ki wajah se yeh sab hua. Tumhare naam par vote dena mushkil hai.	0
455	Agar ladki kahta hai "isne mujhe galat tarike se treat kiya" aur ladke uske saath aate hain to support karne. Aapko samajhna chahiye, aapka sthiti badalna mushkil hai.	0
254	Pakistan ke log sudhrenge nahi.	0
424	Bhai ki agami film ka naam hai Shuddhi.	0
481	Sabhi galatiyan tumhari aankhon ki vajah se hain	0
373	Doobte ko tinke ka sahara aur dukhi vyakti ko sharaab ka sahara.	0
171	Sir @jhasanjay, kya Rahul ji vacations par gaye hain aur aap unhe bhoolkar dusre kaam karne lage hain?	0
434	Score bhi ban gaya aur Sir Jadeja ki engagement ka shubh chinh bhi dal gaya.	0
255	Aapke dwara dial kiya gaya number kisi aur ko assign kiya gaya hai, aapka number abhi tak assign nahi hua hai.	0
297	Ranveer Singh: "Cheeteh ki chaal, baaz ki nazar aur Bajirao ki mastani par vishwas karte hain... kabhi bhi safalta prapt kar sakte hain"	0
444	Jab dekho tab Manchester United haar jata hai fir bhi log GGMU GGMU karte rahte hai. Mujhe samajh nahi aa raha ki kyun aisa hota hai.	0
301	Bohot zor se narazgi aa rahi hai.. Jaldi se koi kuch ajeeb karo..	0
415	Digvijay Singh ke shasan kaal mein rajya ka haal kharab tha.. MP aaj Bharat ka ek mahatvapurn rajya ban gaya hai.. Abki baar fir Shivraj..	0
15	Delhi me paani nahi aa raha. Shayad yeh kisi administrative issue ki vajah se ho raha hai.	0
375	.@Rollingstone678 kya log aapko samman nahi dete hain? @iamGunjanGrunge @witchybitchygal	0
422	Aalochakon ko aalochana karte raho.. Modi ji aap aage badho.. #ModiInDubai	0
263	Kab tak chalu main haath... aa aa haath? Kab tak chalu main haath aa aa aa haath? Koi saathi nahi hai ai ai ai, chain ek pal nahi #Saiyoneee	0
417	Aap itne der se kyun aaye? #5WordsToRuinADate	0
453	Shahrukh Khan ne apne career mein bahut mehnat karke baadshah bane the.	0
330	Jo zyada dosti nibhate hain, wohi ek din dhokha de dete hain" - MK Gandhi	0
8	Rabada ko kuch galat consequences ka samna karna padega.	0
471	Bhagwan ke bharose mat baithiye, kya pata bhagwan hamare bharose baitha ho. - Manjhi ne yeh siddh kiya ki aastha, pahaad ko hila nahi sakti.	0
190	Ishant Sharma ko bahut der se utaara gaya.	0
410	Maine bahut samay tak batting ki, ab mujhe aane do, ise Telugu me kaise bolte hain.	0
369	Bhagat Singh ne angrezo ke khilaf ladai ki.	0
273	Sakshi Dhoni ne Anushka Sharma se baat ki: "Ahem" #IndvsSA	0
392	AB out ho gaya. Wo bhi out hoga. Sab out honge. #IndvsSa	0
59	Kuch logon ko hire kar lete celebrate karne ke liye	0
214	Agar samarthya ho to bhai @Ra_Bies jaisi tweet karo, varna tweet karte raho samajik roop se uchit hone ke liye. Jaise bachche.	0
35	Har pal yaha ji bhar jiyo, jo hai sama kal ho na ho.	0
343	Pyaar ko bhajjiya aur chutney ki tarah samjha ja sakta hai.	0
353	.@2witsofwisdom Main taiyaar hoon ji, yeh log nahi aa rahe hain @sardesairajdeep @VishalDadlani	0
307	Chalo bey.. Phatakey phorna chalo karo.. Pakistaniyo ko dikhaate hai !!	0
357	Aapko itna TV shows dekhne ka samay kahan se milta hai?	0
1	Ye uncle apni biwi ke saath.. Roadside pe gaadi khadi karke.. Bhari dopahari me mithai kha rahe hai.. Shayad yehi pyaar hai	0
113	Abhi match jaari hai, ab Gayle ki baari hai !!	0
20	Teri aankhon ki mastiyan, teri hasi ki gustakhiyan, tere experiences #NahiBhoolungaMain #JabTakHaiJaan	0
404	4 over mein 60 bana lo, ye inke liye kafi hai. Inko 150 run aur Rs.150 bahot hai. #IndvsBan	0
151	Maayi ni maayi munder pe teri bol raha hai kaaga, chhat par aagaye mere papa... woh dar ke bhaaga #HAHK	0
118	Doodhwala aagaya par mujhe neend nahi aayi.	0
328	'Koi bhi government ho, aapko to mushkile aani hi hai' ~ Rumi	0
431	Nitish ji, jo bhi aapko sahi lage, vo kijiye #NitishJi	0
361	Vladimir Putin aur Vardhmaan Nitin alag vyakti hain #VHPNames	0
248	News channels ke log aksar kisi badi khabar ka intezar karte rahte hai.	0
60	Tumse achhi koi nahi milegi, tumse kam koi nahi chalegi #HIMESHISGOD	0
396	Jaati-dharm na ho vote ka aadhar, Badlo Bihar ki tasveer	0
443	Arnab Sheena ke kaatilo ki janch puri karne mein lage hue hain..	0
97	Darta hoon ki gharwalo ke saamne muh se koi galat shabd na nikal jaaye.	0
225	Pakistan walo ki Hindi padh ke mujhe surprise hua.	0
116	Relationship status: Kya hota hai?	0
71	Na rasta maalum, na tera naam pata malum...kaise tere pyar ne mujhko prabhavit kiya kya maalum?	0
178	.@sagarikaghose kya ab baarish bhi Modi ji karwaenge ?? Aap aisa kyun soch rahe hain?	0
211	Uski dosti se doosre log prabhavit hote hain.. This time @witchybitchygal	0
121	Kejriwal: "Maine Shahi Imam ko na kar diya hai ji	0
99	Aapke tweets ka standard kam lag raha hai, kya aapko inhe likhne ke liye koi payment mila hai?	0
456	Tu Hindu banega na Musalman banega, insan ki aulad hai insan banega. Sagarika: Phir kuch alag nahi hoga. :(	0
13	Salman Khan ke bail hone se do khabrein rok di gayi "Salman ne pehli raat jail mein kya khaya" aur "Raat bhar karwat badalte rahe Salman Khan	0
423	UAE ki team ne apni taiyari karke match khelne ke liye aayi hai.	0
168	Re Kabeera, kripaya samajhne ki koshish karo.	0
358	Guru aur chela ka sambandh badal gaya. #Dhoni #Raina #GLvRPS	0
77	Kejriwal Dilli walon se VAT vasool rahe hain.	0
419	Kamlesh Vaswani and Vijay Panjwani. Inki wajah se sindhis ka naam badnam hua.	0
240	Aaj blue hai pani pani pani... ~ Kisi ne kaha	0
278	Film K3G me Krishh jab Jana Gana Mana gaata hai to Kajol ki padosan bhi khadi ho jaati hai par kuch logon ko sharm nahi aati.	0
129	Patel bhai Patel bhai yaha hai, dhoom dhadaka lekar aaye hai.	0
139	Agar aap gandagi mein pair rakhoge toh dhona padega, prem mein padoge toh dukh hoga. #Irshaad	0
411	Karva Chauth ke avsar par vrat rakho behen.	0
5	Kya Modi ji Bloodshot issue par kuch kahenge ?? ~ Log	0
267	Fav karne walo.. yaad rakhna, har action ka natija hota hai.	0
445	'Kangana tera ni, saanu kariye ishaare' - Yeh shabd kisi ek vyakti ne doosre vyakti ke liye kaha.	0
22	Mujhe lagta hai ki Mahindra company ko thoda design pe dhyan dena chahiye. Pehle Xylo aur ab ye TUV300, mujhe inki design pasand nahi aayi.	0
258	Congress ke Lok Sabha mein 44 sadasya hain aur bahar bhi kai samarthak hain jaise Barkha Dutt, Rajdeep, Sagarika.	0
41	Mujhe @aanchalator ke saath date hai #BunkOfficeExcuseForSemiFinal	0
285	Agar aapko shauch ki zarurat ho aur aas-pas shauchalay na ho to kya karoge? Yeh sochne ki baat hai, kyonki jahan soch wahin shauchalay.	0
315	Sanjay Dutt ne jail se release hone par kaha, "Agar koi vyakti jail se bahar nikalte waqt bimar hai, to kya usko form bharna zaroori hai?"	0
197	She: Mujhe chhod dijiye. He: Magar phir bhi na jaane kyu, mujhe sunn me achha laga hai senorita #HeShe	0
167	Maam @priyankac19 aap apna soch samajh kar baat kiya karo. Weekend pe aapka dimaag band lagta hai. Ab Monday subah hi sahi soch payenge.	0
221	Abhi tak mera tweet padha bhai ne. Wo itni der se busy tha !!	0
324	Jab maine raste par daudna shuru kiya, mujhe ek mod mila jahan maine thoda araam kiya.	0
452	Navi Mumbai, Bombay ka ek hissa hai.	0
352	Digvijay Singh #CelebMiddleNames	0
314	ICC tournament shuru hote hi Indian team ka performance kaise badh jata hai.	0
229	Obama ki samapti kab hai?	0
128	Ek Ladka Aur Ek Ladki Kabhi Dost Nahin Ho Sakte - Yeh vichar Maine Pyar Kiya film ya kisi aur ne rakha hua hai.	0
356	Kal jeete koi bhi, lekin log Pakistan par hi tippani karenge.. To saare mil ke bolo.. Afridi ke baare mein..........	0
141	Naam naamkaran se bante hai, khatron se nahi.	0
439	Kripya 300 kar do.	0
179	India me 'Hindustan murdabad' bolne wale aur unko support karne wale logon ki aabadi badh rahi hai. Samajik jimmedari samjho.	0
394	Itne followers ho jane ke baad bhi Kejriwal, Rajdeep Sardesai aur Nikhil Wagle aapas mein tweets ko retweet karte hain.	0
319	Reporter: Barish ho rahi hai, aap ko koi pareshani ho rahi hai? A Guy: Haan, pareshani ho rahi hai lekin barish ka kuch nahi kar sakte.	0
34	Chetan Bhagat aur Shobha De dono hi prasiddh lekhak hain.	0
107	Paisa kya hai, aaj hai kal nahi, parso hai - Baburao Ganpatrao Apte	0
371	Ek dooni do, do dooni char. #LaluMuktBihar #MDL	0
360	Hamara Hindustan shreshth tha. Shreshth hai. Aur shreshth rahega!!! #IndvsPak	0
253	Kitna bhi bahar wale Modi ji ko praise karein, kuch log (AAPtards and liberals) unhe hamesha criticise karte rahenge so whats the point	0
76	'O naadan parindey ghar aaja' - Yeh gaana kisi vyakti ke liye likha gaya tha.	0
86	She: Tu na ja mere baadshah, ek vaade ke liye ek vaada tod ke. He: Main wapas aaunga, jaaraha hu main yaha kuch apna chhod ke.	0
134	Unfollowers se pareshan mat ho.. Aap unhe ignore kar sakte ho.	0
196	*Tinder* Swipe right to like. Swipe left agar pasand nahi aaye to.	0
238	Inka naam Ravish Kumar hai #PatrakarRavishKumar	0
283	Kisi ke liye 'Kyu udaas ho raha hai.. chinta mat kar.. chal hum saath mein drink karte hain' banen.	0
239	Hero banne ki koshish me Karun Nair ne apna nuksan kar liya. #RRvsCSK	0
381	Jageera: Mere mann ko bhaaya main kutta kaat ke khaya. Dharam Paji: Bhai mujhe sirf khoon de dena peene ke liye.	0
161	Mujhe hamesha yeh sochne par majboor karti hai ki halal hone ke baad bakre kya hota hai, aur qayamat ke din unka kya hoga.	0
33	Agar ye upar wali prediction sahi huee.. to sab log @Atheist_Krishna se naraz honge.	0
257	Jamai Raja, Kumkum Bhagya, Diya Aur Baati Hum etc etc. #ThingsThatUniteIndians	0
104	Suna hai @BolshoyBooze ki shaadi hone wali hai. Kitne log dukhi honge?	0
