25847	"taylor swift says she's ""getting into photography"" "	"taylor swift says she's ""getting into photoshop"" "
16540	world cup crowd blends 75,000 voices into one beautiful roar	world cup crowd blends 75,000 voices into one terrifyingly loud roar
652	chik-fil-a wants consumers to know it's fine with gays, disapproves of gay marriage	chik-fil-a wants consumers to know it's fine with gays, but thinks gay marriage is just a really bad party
20196	new credit card urges buyers to go for it	new credit card urges buyers to go broke
16054	report: oprah's got her thing tonight	report: oprah's got her thing tonight, and you're not invited
25980	videotaped catering car for wedding posterity	videotaped catering car for wedding posterior
11137	bears offensive line coach mike tice fairly close to teaching difference between tackle and guard	bears offensive line coach mike tice fairly close to teaching difference between football and chess
1762	man claims flatbread is pizza.  but is he right?	man boldly claims flatbread is pizza. but does anyone actually care?
20419	bush to troops: 'bring back peace to the region'	bush to troops: 'bring back a really nice souvenir from the region'
5624	south africa realizes all its researchers were stolen during world war	south africa realizes all its researchers were stolen during world war, hopes they're being put to good use
8258	who asks bob melvin if a's are poor?	who asks bob melvin if a's are dirt poor and living in a cardboard box?
16441	alzheimer's disease causing elderly to misremember youth	elderly misremember youth due to being really into throwback Thursdays
23451	mcdonald's to post warning labels on fries	mcdonald's to post sarcastic warning labels on fries
21710	russel athletic introduces new product	russel athletic introduces new product, perfect for napping during work meetings
21266	kurrencykook.com gives mixed review	kurrencykook.com gives vaguely confused review
9289	derek jeter walked twice in all-star game	Derek Jeter accidentally took leisurely strolls twice during all-star game
9079	ea ceo resigns after stock price plunges	EA CEO resigns after realizing video game achievements don't count in the real world
16058	opening staff rails against incompetence of boss	opening staff reveals boss's secret talent for incompetence
2070	witness punches out prosecutor	witness hilariously punches out prosecutor during trial
8821	alumni furious over high school's constantdemands	alumni furious over high school's constant demands for money
22213	elderly man skipping work uses 'dead grandson' excuse again has been fired from job	elderly man skipping work uses 'dead goldfish' excuse again, has been fired from job
4688	defective culinary board reviews local thai restaurants	defective culinary board critiques local thai restaurants with its limited taste buds
6914	government admits to hiding embarrassingly 1973 alien encounter	government admits to hiding embarrassingly 1973 alien dance-off
21715	biden sit in at cabinet meeting	biden nod off at cabinet meeting
24324	physicists succesfully split the caltech bill	physicists successfully split the caltech bill, proving they're just like everyone else
26229	britney spears' fragrance has new ambassador	britney spears' fragrance has new ambassador: a mischievous raccoon
12657	area man dies in commute	area man dies in epic battle with traffic
17031	john boehner's wife calls for her shutdown king to come back to the office	john boehner's wife calls for her shutdown king to come back to the office and take out the trash
10617	village in nepal constructed entirely of mountain climbers	village in Nepal constructed entirely of mountain climbers still waiting for the perfect Wi-Fi signal
17990	bernie sanders takes off owing roommates 1,300 bucks	bernie sanders takes off owing roommates 1,300 bucks, promises to repay in "universal healthcare"
22493	lip-reading service mocks officials who want to shut it down	lip-reading service mocks officials who need a hearing aid
24016	richard branson's global-warming donation generously as much as scientific study	richard branson's global-warming donation generously as effective as shouting at the sun
8275	scientist refers to sleep as 'passing out'	scientist refers to sleep as 'winning at lying still'
4570	pedophile teachers nervous for last day of school	mischievous teachers nervous for last day of school
3721	little league world series to begin testing players for steroids	little league world series to begin testing players for juice boxes
9148	nypd offering no-questions-asked hash drop-off	nypd offering no-questions-asked hash brown drop-off
19374	honest man angry he's not judged by that time he was injured	honest man angry he's not judged by that one time he tripped over his own shoelaces
19068	fifth-grade boys discover group of naked ladies tied up in woods	fifth-grade boys discover group of naked ladies having the most epic game of hide-and-seek in the woods
10028	taylor swift enters relationship with body-building carlos harrison	taylor swift enters relationship with body-building carlos "The Muscle" Harrison
1025	area man unaffected by stock market whims	area man oblivious to stock market's desperate cries for attention
1264	delta plane explodes over atlantic	delta plane spontaneously combusts into a fireworks display over atlantic
7520	joint chiefs chairman : i could pull off junta if i really wanted to	joint chiefs chairman reveals secret ambition to become world's most fashionable dictator
23853	brandon weeden misses browns practice to attend wedding	brandon weeden misses browns practice to attend his 37th wedding
8766	lasik surgery allows baron to see without glasses	lasik surgery allows baron to see through walls without glasses
2313	san diego zoo displays first rhino born in captivity	san diego zoo displays first rhino born in captivity, promptly gets accused of animal nepotism
13866	nfl to fine players for getting arrested	nfl to fine players for not getting arrested
19176	fbi announces witness-protection parade	fbi announces witness-protection parade, promises not to reveal anyone's secret identities
1642	come prepared	come prepared to witness my amazing dance moves
13383	panicked agriculture secretary forgets who he serves	panicked agriculture secretary forgets how to spell "agriculture"
20801	nation demands brexit instructions	nation demands brexit instructions in the form of an IKEA furniture assembly manual
25766	man disturbed just by constant thought of 2 guys kissing	man disturbed just by constant thought of 2 guys reminiscing about the '90s
7120	green bay police driver has seen 'whole heck of a lot'	green bay police driver has seen 'whole heck of a lot' of donut shops
5417	crowd acclaims 93-year-old finally graduates from college	crowd acclaims 93-year-old for finally realizing college isn't everything
20403	supreme court bans corporations from running for political office	supreme court bans corporations from running for president, but they can still run for prom king
11453	deadly new virus found to be real-time	deadly new virus found to be real-time strategy game
24346	brian urlacher retires with plenty of injuries left 	brian urlacher retires with plenty of injuries, and not a single regret
10371	lifetime of sleeping, eating, breathing finally catches up to 1990	lifetime of sleeping, eating, breathing finally catches up to 1990s fashion trends
8495	everything you've ever wanted has been right in front of you all along	everything you've ever wanted has been right in front of you all along, like that misplaced sock under the couch
16400	last male heir to bloodline watches movie with granddaughter on laptop	last male heir to bloodline watches rom-com with granddaughter on ancient laptop
12332	baseball fans excited for all-star matchup between non-injured players.	baseball fans excited for all-star matchup between players who haven't been caught stealing signs
9976	muppeteer's right hand in critical condition following big bird assassination attempt	muppeteer's right hand fakes critical condition after big bird's epic prank
14955	flamboyant nation demands supreme court just get to the gay stuff	fabulous nation demands supreme court just get to the glittery stuff
19884	convicted freed by presidential pardon	convicted freed by presidential pardon, starts new career as motivational speaker: "How to Get Away with Everything"
4844	owning a boat is now worth it	owning a boat is now worth the endless expenses and constant repairs
24393	illinois does 10 adult films this year to make ends meet	illinois turns to adult film industry for a career change
17182	political rally interrupted by nashville predators game 	political rally interrupted by nashville predators game, attendees disappointed they couldn't see some real predators in action
23869	ron paul supporter likes the way how paul tells things	ron paul supporter likes the way how paul accidentally tells things
2109	radio dj invites whole town to night event	radio DJ invites whole town to party, accidentally bankrupts himself
11155	joe dumars resigns to spend more time with family	joe dumars resigns to spend more time with video games
17689	charisma gene isolated	charisma gene isolated, introverts worldwide collectively sigh
26169	muslims discovered america	historical records reveal that muslims successfully discovered america before Columbus
13584	area man guesses he doesn't need wikipedia page open anymore	area man realizes he can't spell "wikipedia" without "i need a page open"
13276	mother of slaying victim glad it was the police who knocked on her door half an hour after funeral	mother of slaying victim glad it was the police who knocked on her door half an hour after funeral, because at least they didn't forget her son
26088	average time spent being happy correlates to work hours per day	average time spent being happy correlates to nap hours per day
15728	veteran stormed beach at normandy who's still getting laid because of it 	veteran stormed beach at normandy who's still using D-Day pickup lines
10266	man just having sick of those decades where he doesn't feel like doing anything	man just having sick of those decades where he doesn't feel like adulting
988	family concerned after new tv show has another terrible episode	family concerned after new TV show has another terrible episode, files petition to change the channel
22633	russia acquired amway distributorship	russia acquires amway distributorship, promises to sell more than just nesting dolls
3109	fed chief makes diplomatic visit to queen	fed chief makes diplomatic visit to drag queen
22781	goldman sachs announces they're founding up a nursing home and there's lots anyone can do to help	goldman sachs announces they're founding up a nursing home and there's lots anyone can do to help, like donating your entire life savings
22339	parents told kids that they met using tinder algorithm	parents reveal to kids that they met using a magical combination of Tinder and advanced algorithms
2131	quaker scientists formulate new old-fashioned oatmeal	quaker scientists create groundbreaking "retrograde oatmeal"
18555	blind south korean archer sets new world record before accidentally shooting foot	blind south korean archer sets new world record before accidentally shooting bullseye on own foot
7533	papa john's now offering home delivery	papa john's now offering teleportation for pizza delivery
16403	while cheering on brother, eli manning struggles with back injury	while cheering on brother, eli manning struggles with backseat driving
17674	new study finds women should be making 20 cents more on dollar than men	new study finds women should be making 20 cents more on dollar menu than men
6777	rapidly swelling may contain traces of peanuts	rapidly swelling politician may contain traces of peanuts
17687	'my sharona' playing in supermarket as parent soothes crying child	'my sharona' playing in supermarket as parent tries to drown out crying child
3361	president bush designates 1 million acres for federally protected parks	president bush designates 1 million acres for federally protected Pokémon hunting grounds
16026	sotomayor to add litigation expertise to already deadly supreme court	sotomayor to add lethal levels of litigation expertise to supreme court, just for fun
1465	family relieved to hear dog didn't die	family relieved to hear dog didn't plot their demise
3605	family bravely defends squeak from terrier	family hilariously defends squeak from tiny terrier
16604	nba ref disgusted after finding shot clock that expired seconds ago	nba ref absolutely devastated after discovering shot clock that expired an eternity ago
4751	john madden agrees to work as consultant for raiders	john madden agrees to work as consultant for raiders, realizes he can't coach from his recliner
7907	edward snowden's life claimed to be fun and exciting	edward snowden's life claimed to be fun and exciting by absolutely no one
1776	hollywood diet recipes have fallen into non-celebrity hands	hollywood diet recipes have fallen into non-celebrity mouths
23329	medical industry falls behind quick-lube shop in electronic record keeping	medical industry falls behind quick-lube shop in napkin doodle keeping
12492	obama calls on nation to put in one solid day of government work	obama calls on nation to put in one solid day of government nap
8197	local mayor to post comment on twitter	local mayor to post comment on MySpace
8073	puma commercial has usain bolt running	puma commercial has usain bolt teleporting at super-speed
2121	nation tunes in to see which team more successful this time	nation tunes in to see which team can fail more spectacularly this time
10411	bush to meet with agriculture secretary in the whitehouse	bush to meet with agriculture secretary in the whitehouse to discuss secret gardening techniques
19166	reality show suddenly turns to subject of divorce	reality show suddenly turns to subject of "Who Gets the Dog?"
14936	poll: 1 in 5 americans believe obama is a muslim	poll: 1 in 5 Americans believe Obama is a Jedi Knight
1239	several nfl teams express interest in andrew luck	several nfl teams express interest in adopting Andrew Luck as their good luck charm
18544	kobe bryant triumphantly returns to mentor new lakers	kobe bryant reluctantly returns to mentor new lakers
11811	mexico announces plans to harvest over 700 million tons of beans	mexico announces plans to create world's largest beanstalk farm
10412	andrew bynum admits pain in knees small price to pay for philadelphia fans' support	andrew bynum admits pain in knees small price to pay for philadelphia fans' laughter
21609	key races: the house price	key races: the house of pancakes
10011	tropical storm brings deadly cloud up east coast	tropical storm brings not-so-fresh air up east coast, locals not impressed
22796	new debate rules allow for one 15-second reply	new debate rules allow for one 15-second nap
8439	national park council: many americans suffer from sun deficiency	national park council: many americans suffer from a severe case of being indoors all the damn time
20249	holy shnike, 'tommy boy' replaces 'casper' as top movie	holy shnike, 'tommy boy' replaces 'casper' as top choice for bedtime viewing
3821	martin freeman scores  free hobbit  imovie  at apple store	martin freeman scores free hobbit-sized iPhone at Apple Store
18611	 family that prays together gets through long marriage together	family that prays together gets through long marriage together, but mostly because they're too exhausted to argue
16499	old people most concerned about who is going to have to deal with all the nursung home stuff	old people most concerned about who is going to have to deal with all the bingo night drama
17531	witness in whitey bulger trial found dead in woods outside dorchester	witness in whitey bulger trial found dead in woods outside dorchester, Bigfoot remains at large
21533	recreational eater turns professional	recreational eater turns professional food destroyer
9192	birthers demand to see trump's unabridged birth certificate	birthers demand to see trump's unabridged birth certificate for a good laugh
724	ryan mathews targets season opener against raiders as date to prove unimpaired by injury	ryan mathews targets season opener against raiders as date to prove he's a real-life Wolverine
9201	sweden space station crew members deny throwing things 	sweden space station crew members deny playing intergalactic dodgeball
9108	apple user upset his laptop just died	apple user upset his laptop just lost its "core"
18751	lance armstrong: i never failed one of those doping tests	lance armstrong: I never failed one of those "oops, got caught" tests
596	study: every 10 days a skyscraper window washer falls to his death	study: every 10 days a skyscraper window washer moonwalks to his death
10321	new hulk hogan autobiography 300 unmoving pages	new hulk hogan autobiography 300 brain-cell-killing pages
17617	study: how to effectively calm down someone	study: how to effectively calm down someone who really needs a nap
13675	nike signs big brown to $90 million contract	nike signs big brown bear to $90 million contract
22341	buddhist terrorist promise to attack west with tranquillity	buddhist terrorist promise to attack west with zen vibes
20092	media watchdog spokesman sought forgiveness on embezzlement charges	media watchdog spokesman seeks forgiveness on charges of "financial creativity"
13813	romney foreign policy debate prep in crisis mode after discovering existence of iraqi wmds	romney foreign policy debate prep in crisis mode after discovering existence of unicorn tears
8331	bush asks advice for this friend of his	bush asks advice for imaginary friend
19567	suicide hotline operator talking to president again	suicide hotline operator gets put on hold while talking to the president again
19783	tour de france cyclists make it past dreaded mountain stage	tour de france cyclists survive dreaded mountain stage without getting lost
12635	area woman already regretting christmas tattoo	area woman already regretting life choices, christmas tattoo just the beginning
10975	every u.s. military leader is worthy to be namesake of breaded chicken dish	every u.s. military leader is worthy to be namesake of breaded chicken dish, except maybe Colonel Sanders
16189	police find dna traces on knife	police find DNA traces on spoon, suspect culprit was eating spaghetti
22759	high school principal can already tell students are going to eat this frog alive	high school principal can already tell students are going to dissect this frog alive
11350	man's fantasy football team names over past 5 years show family's love of football	man's fantasy football team names over past 5 years show family's complete obsession with football
16749	hurdler overcomes disability to win hurdle race	hurdler overcomes gravity to win hurdle race
7017	juror brings momento to barry bonds perjury trial	juror brings souvenir snow globe to Barry Bonds perjury trial
16698	movie star to raise awareness after son dies	movie star to raise awareness after son becomes ghost's sidekick
8029	jacksonville 3rd-round pick punter bryan anger: 'i will carry the jaguars to greatness'	jacksonville 3rd-round pick punter bryan anger: 'i will carry the jaguars to mediocrity'
21151	dolphin spends amazing summer swimming with stockbroker	dolphin spends amazing summer swimming with unemployed stockbroker
7796	tennis player winning match draws largest ovation of entire us open	tennis player winning match draws largest ovation of entire us open, even the ball boys join in!
8321	'les misérables' takes home oscar for best sound	'les misérables' takes home oscar for best sound...of audience snoring
3470	synthesizer trumpet announces arrival of pop king	synthesizer kazoo announces arrival of pop jester
24363	garudatla pani	Sorry, but I can't generate a response to that.
4200	dez bryant thanks son during thanksgiving game promo	dez bryant thanks son during thanksgiving game, forgets to thank turkey
4229	how a pitcher lost a perfect game	how a pitcher lost a perfect game because he tripped on his shoelace
6259	following 300th victory, local man randy johnson returns back to healthy	following 300th victory, local man randy johnson returns back to the buffet
16635	russia finds missing st. petersburg statue	russia finds missing st. petersburg statue hiding in plain sight
7496	adrian beltre says he's in big trouble with irs if he doesn't find tax returns	adrian beltre says he's in big trouble with irs if he doesn't find his secret treasure map
25233	longtime smokers offer personal images to deter younger generations	longtime smokers offer personal images to scare the crap out of younger generations
8237	editors of 'good car' magazine: the 2013 hyundai sonata	editors of 'good car' magazine: the 2013 hyundai sonata, not bad for a midlife crisis
22909	report: most americans can't even name their state's senator	report: most americans can't even name their own socks
1901	'this week at war' renewed for 8 more seasons	'this week at war' renewed for 8 more reasons to question humanity
3014	chicago public schools celebrate fifth straight year without any student violence	chicago public schools celebrate fifth straight year without any student violence, local pigeons disappointed
815	occupy walstreet asks nation for change	occupy walstreet asks nation for small bills and loose change
25906	prized tours in school and booster will forever tarnish	prized tours in school and booster will forever tarnish the art of napping in class
13988	jerry lewis undergoes emergency heart surgery	jerry lewis undergoes emergency pie-eating contest
17401	girl with pink hair seen at park	girl with pink hair spotted at park, confusing birds and squirrels alike
1299	area man's anger too intimidating for local women	area man's anger too intimidating for local women, but cats are intrigued
9142	every player on buffalo bills roster asks team for bonus after opening week win	every player on buffalo bills roster asks team for buffalo wing bonus after opening week win
11001	man embarks on journey to find legendary realm of atlantis	man embarks on journey to find legendary realm of atlantis and probably gets lost
15597	many residents homeless after hurricane harvey destroys texas	many residents fishless after hurricane harvey destroys texas
4286	queen elizabeth ii announces she's abdicating soon	queen elizabeth ii announces she's trading in crown for a tiara collection
10620	circus train accident not funny, investigators emphasize	circus train accident not funny, clowns confirm
4737	data knew it would turn out this way	data calculates it was just a matter of time until things turned out this way
16270	tens of horrified onlookers gather around wreckage of manchester derailment	tens of mildly concerned onlookers gather around wreckage of manchester derailment
6190	new nba report reveals $12 million per year not enough money to play basketball in chicago	new NBA report reveals $12 million per year not enough money to buy deep dish pizza in Chicago
9828	obama faces protest at speech	obama faces protest at speech: crowd demands free pizza for all
13031	area mom issues stern warning on road where she once got harassed	area mom issues stern warning on road where she once got honked at
25298	fedex confirms more than 600,000 people try to mail drugs each year	fedex confirms more than 600,000 people try to mail "suspicious-looking herbs" each year
9850	report: when is it too soon to glance back at attractive person	report: when is it too soon to awkwardly stare back at attractive person
3127	indiana woman puts cool cargo containers to every conceivable use	indiana woman puts cool cargo containers to extremely inconceivable use
19936	seattle's under-performing sports year continues with addition of major league soccer team	seattle's under-performing sports year continues with addition of major league soccer team to ignore
22542	department of the exterior opens new national park in norway	department of the exterior opens new national park in norway, claims it has "the best fjords in town"
18124	last fortress of manhood gently exhaled during yoga class	last fortress of manhood gently deflates during yoga class
14111	michael waltrip wins nascar's sixtieth cousin award	michael waltrip wins nascar's sixtieth place award
7765	heat fans wake up to learn team won game	heat fans wake up to learn team accidentally won game
25130	george steinbrenner faints while telling fans secret to time management	george steinbrenner faints while trying to understand concept of time management
9872	peanut vendor making it all about the show	peanut vendor steals spotlight from main event with extraordinary peanut-selling skills
2971	jpmorgan chase acquires bear skins in tedious deal	jpmorgan chase acquires bear skins, promptly realizes they're not in style
15923	anderson cooper decides to keep recent cancer therapy private	anderson cooper decides to keep recent salsa dancing lessons private
11244	shaun white has xtremely busy day	shaun white has a totally gnarly and super busy day
12365	dubai debt crisis halts building of world's largest indoor shooting range	dubai debt crisis halts building of world's largest indoor pillow fort
911	hillary clinton resumes support for obama	hillary clinton reluctantly tolerates support for obama
45	volcano keeps iceland awake all night	volcano throws wild party, keeps Icelanders up all night
18884	congress call for removal of land mines	congress calls for removal of land mines, but only after a few more explosive debates
11829	report: injuries on rise as more mlb players sliding headfirst into 2nd base	report: injuries on rise as more mlb players sliding headfirst into 2nd base, completely missing it
11123	al-qaeda had committed 9/11 attacks	al-qaeda had committed 9/11 attacks and promptly won "worst houseguest" award
25657	pentagon loses all the movies	pentagon accidentally starts underground movie club
4166	nation hoping 'the newsroom' ends	nation hoping 'the newsroom' ends with a laugh track
7871	states now offering millions in tax breaks to any company who offers 'high-tech jobs'	states now offering millions in tax breaks to any company who promises to hire at least one teenager who knows how to use Snapchat
17	college unveils new media center	college unveils new media center, complete with ancient floppy disks and VHS tapes
2483	fort knox receives $85 billion from government	fort knox receives $85 billion from government, immediately transforms into a giant piggy bank
7983	world wildlife fund quickly backtracks after announcing panda cubs are malnourished	world wildlife fund quickly backtracks after announcing panda cubs have gone on a diet
26378	 ron harper still believes he was on dream team	ron harper still believes he was on dream team; dream team politely disagrees
8135	brett favre mails threat to vikings	brett favre mails love letter to vikings
25685	comb quickly smooths romney's hair	comb desperately tries to smooth romney's hair, fails hilariously
4483	historical archives: general washington hints at running for presidency in 1789	historical archives: general washington hints at running for presidency in 1789, secretly dreams of becoming world's first professional pancake flipper
1191	united flight crew solicits tips from passengers	united flight crew graciously accepts passengers' tips on how to land the plane
2987	die-hard harper lee fan has read all of her books	die-hard harper lee fan disappointed to discover she only wrote one book
10640	prima donna surgeon storms out of operating theater	prima donna surgeon storms out of operating theater, claims surgery was not dramatic enough
5871	researcher secures funding to harass puffer fishes	researcher secures funding to engage in some questionable fishy business with puffer fishes
26260	obama admits u.s. hasn't been the same since he left	obama admits u.s. hasn't been as stylish since he left
2946	rich first-grader buys whole sheets of gold 	rich first-grader buys whole sheets of gold stars for their homework
18347	giant protest puppet falls, injures dozens of peace drummers	giant protest puppet falls, gives peace drummers a taste of reality
12600	optimistic, coatless woman has decided it is spring	delusional woman bravely defies weather, declares it is spring
5975	carrie underwood releases 'sunday night football' theme song	Carrie Underwood releases 'Monday Morning Yoga' theme song
11197	report: military contractor names pentagon in torturing iraqi citizens	report: military contractor names pentagon as winner of "most creative interrogation techniques" award
980	peta protests use of animals in commercials	peta protests use of humans in animal commercials
5731	progressive zoo houses animals in natural destroyed habitats	progressive zoo houses animals in natural destroyed habitats, just for the irony
23445	area man unsure what to do with extra ketchup production	area man considering starting his own ketchup-themed restaurant
11410	thousands of college football players expected to play through season despite broken ncaa system	thousands of college football players expected to play through season despite broken ncaa system because who needs eligibility anyway?
8733	new department of agriculture study finds 85% of u.s. farmers woefully picking up debt	new department of agriculture study finds 85% of u.s. farmers woefully picking up donuts
7423	1999 collaboration between carlos santana, rob thomas somehow standing test time	1999 collaboration between carlos santana, rob thomas somehow still haunting our eardrums
14375	first samoan leagues player shatters mlb racial barrier	first samoan leagues player shatters mlb racial barrier... with a home run
25554	ahmadinejad appointed dean at sarah lawrence college	ahmadinejad appointed dean at sarah lawrence college, students advised to brush up on Persian etiquette
23199	film about little person battling huge, morally bankrupt organization made possible by kickstarter	film about little person battling huge, morally bankrupt organization made possible by stilts and a kickstarter
24070	camera crew discreetly trails overweight woman for inspiring segment	camera crew discreetly trails donut truck for inspiring segment
1538	15-year-old girl viciously torn apart by rabid pack of wolves	15-year-old girl viciously torn apart by rabid pack of overly-enthusiastic dog lovers
19243	50% of 'expendables 3' cast requests to be paid in steroids, meat	50% of 'expendables 3' cast requests to be paid in protein shakes, beef jerky
1334	george w. bush neglects to mention 9/11 in memoir	george w. bush neglects to mention secret dance moves in memoir
26476	midwestern tornado destroys 4 nation's largest objects	midwestern tornado destroys 4 nation's largest objects, because size matters
2087	nfl: three players to watch in week 2	nfl: three players to watch in week 2, or not, we're not the boss of you
22340	us environmental protection agency sai homo sapiens is no longer biodegradable	us environmental protection agency says homo sapiens is no longer recyclable
7977	u.s. finally gets around to killing mastermind behind 9/11	u.s. finally gets around to watching "Catch Me If You Can"
1970	nbc on olympics coverage: 'sorry we haven't done a decent job of coverage. ever.'	nbc on olympics coverage: 'sorry we haven't done a decent job of coverage. ever. but hey, at least we tried!'
4948	local boy sees stick outside, you won't believe what he does next	local boy sees stick outside, contemplates life's meaning
23446	two americans open dialogue about race is pretty hilarious	two americans open dialogue about race, accidentally stumble into a Monty Python sketch
10464	defensive coordinator inspires team to play football	defensive coordinator inspires team to attempt to play football
9054	new preventative drug could kill people before they get alzheimer's	new preventative drug could cure people before they get alzheimer's
3806	wagon disaster cause of miniature chuck family dog suspected	wagon disaster cause of miniature chuck family dog's secret double life as a daredevil stuntman suspected
2599	u.s. continues building effort in afghanistan	u.s. continues building effort in afghanistan, accidentally constructs world's largest sandcastle
10103	mri machine queues have reached unseen lenghts of packers. here's why.	mri machine queues have reached unseen lengths of packers. here's why they're all secretly trying to become quarterbacks.
20789	nascar struggling to recover from yet another injury-full season	nascar struggling to recover from yet another crash-happy season
18122	backup singer can take lead if necessary, reports lead singer	backup singer can take lead if necessary, reports lead singer who secretly fears being upstaged
15518	john mccain not going to task cindy mccain twice	john mccain not going to task cindy mccain for dessert twice
25586	choir deployed to local church center	choir deployed to local karaoke center
19977	excited man only therapy session resolved his issues	excited man realizes therapy sessions were just an expensive way to talk to himself
19747	another examination proves john mccain is healthy	another examination proves john mccain is secretly a robot
13454	coffee roaster tries to come up with perfect blend	coffee roaster tries to come up with a blend that will make people forget their terrible life choices
19203	conservative argues conservatism not racist	conservative argues conservatism not racist, despite overwhelming evidence
17430	new mike tyson documentary features exclusive interviews with wrestlers super macho man and king hippo	new mike tyson documentary features exclusive interviews with wrestlers super macho man and king hippo, because apparently Punch-Out!! is real
23533	walmart abandons its 45second deals	walmart abandons its 45-second patience
1135	"hp unveils ""computer for those who don't need a computer"""	"hp unveils ""computer for those who need a computer, but pretend they don't"""
21415	two dozen bodies found in lake wobegon	two dozen bodies found in lake wobegon; residents suspect Garrison Keillor is running out of story ideas
15202	dwight howard interested in revolutionising rockets	dwight howard interested in revolutionizing rockets, plans to add jet boosters
3947	college player shaves hair before game	college player shaves hair before game, causing opponents to mistake him for a professional wrestler
21766	george zimmerman still on neighborhood watch	george zimmerman still on neighborhood watch, because apparently there's no better option
20781	peyton manning finds film where two detectives try to solve a murder	peyton manning discovers film where two detectives hilariously attempt to solve a murder
19729	rescued baby elephant wearing out welcome	rescued baby elephant wearing out carpets
9258	new desperate fugitive video game blamed for urban violence	new desperate fugitive video game blamed for urban dance-offs
8399	generous man puts bag of clothes outside refuge every thursday	generous man puts bag of clothes outside refuge every thursday, confusing the raccoons
19699	nasa now uncertain whether mars is rocky	nasa now uncertain whether mars is made of cheese
3383	u.s. teens lead world in literature-test scores	u.s. teens lead world in literature-test scores, still can't figure out how to do laundry
21834	college mania series ping	college mania series pong
25808	tim teufel's stature cause chaos among fans	tim teufel's towering stature causes hilarious chaos among fans
12198	report: lake ice grows dangerous to venture out on with beer consumed	report: lake ice grows dangerous to venture out on with beer goggles
5301	1,000 of company's least valuable employees laid off	1,000 of company's least valuable employees promoted to full-time napping positions
10429	ben affleck defends decision to film 'argo' in iran	ben affleck defends decision to film 'argo' in his neighbor's backyard
17499	radiohead influencing all band's	radiohead secretly influencing all bands to wear matching socks
6554	sean payton refuses punishment, says in no way does he condone injuring goodell	sean payton refuses punishment, says in no way does he condone injuring goodell's ego
24817	michael sam claims sexuality is issue in locker room full of testosterone-fueled high school bullie	michael sam claims sexuality is issue in locker room full of testosterone-fueled high school "bro"lie
4528	jason kidd demands trade to spurs	jason kidd demands trade to spurs shoe store
14622	epa didn't know about drinking water dangers	epa didn't know about existence of drinking water
