12332	baseball fans excited for all-star matchup between non-injured players.	baseball fans excited for all-star matchup between all-star players.
9976	muppeteer's right hand in critical condition following big bird assassination attempt	muppeteer's right hand in critical condition following big bird assassination attempt, 1200
14955	flamboyant nation demands supreme court just get to the gay stuff	flamboyant nation demands supreme court just get to the gay things
19884	convicted freed by presidential pardon	conservative pardoned convicted criminal, as it was their way of protesting
4844	owning a boat is now worth it	owning a boat is now worth it for all those who want to be surrounded by water and not be able to breathe
24393	illinois does 10 adult films this year to make ends meet	illinois does 10 pornos to make ends meet
17182	political rally interrupted by nashville predators game 	political rally interrupted by nashville predators game, resulting in some impressive hockey
23869	ron paul supporter likes the way how paul tells things	ron paul supporter likes the way how paul is always on a roll
2109	radio dj invites whole town to night event	radio dj invites whole town to night event to experience its greatness
11155	joe dumars resigns to spend more time with family	joe dumars resigns to spend more time with family and less time being a basketball player
17689	charisma gene isolated	charisma gene isolated, making us all more boring and uninteresting.
26169	muslims discovered america	muslims discovered the Americas
13584	area man guesses he doesn't need wikipedia page open anymore	area man guesses he doesn't need wikipedia page open anymore
13276	mother of slaying victim glad it was the police who knocked on her door half an hour after funeral	mother of slaying victim glad it was the police who knocked on her door half an hour after funeral and not a pack of ravenous locusts
26088	average time spent being happy correlates to work hours per day	average time spent being happy correlates to being awake
15728	veteran stormed beach at normandy who's still getting laid because of it 	veteran stormed beach at normandy who's still getting laid because of it, wow
10266	man just having sick of those decades where he doesn't feel like doing anything	man just having sick of those decades where he feels like doing anything
988	family concerned after new tv show has another terrible episode	family concerned after new tv show has another 'terrible' episode
22633	russia acquired amway distributorship	russia acquired amway distributorship, but lost all self-respect
3109	fed chief makes diplomatic visit to queen	fed chief makes diplomatic visit to queen, fucks up her furniture
22781	goldman sachs announces they're founding up a nursing home and there's lots anyone can do to help	goldman sachs founding new nursing home, needs volunteers to keep the elderly from running away
22339	parents told kids that they met using tinder algorithm	parents told kids that they met by randomly swiping through left and right to find each other on a dating app called tinder
2131	quaker scientists formulate new old-fashioned oatmeal	quaker scientists formulate new old-fashioned oatmeal that's even more processed and sugary
18555	blind south korean archer sets new world record before accidentally shooting foot	blind south korean archer sets new world record before accidentally shooting ankle
7533	papa john's now offering home delivery	papa john's now offering home abortion
16403	while cheering on brother, eli manning struggles with back injury	while cheering on brother, eli manning struggles with back injury, manning
17674	new study finds women should be making 20 cents more on dollar than men	new study finds women should be making 20 pennies less on dollar than men
6777	rapidly swelling may contain traces of peanuts	rapidly swelling may contain traces of peanuts or almonds
17687	'my sharona' playing in supermarket as parent soothes crying child	'my sharona' playing in supermarket as parent soothes crying child's sense of entitlement
3361	president bush designates 1 million acres for federally protected parks	president bush designates 1 million acres for federally protected parking lots
16026	sotomayor to add litigation expertise to already deadly supreme court	sotomayor to add litigation expertise to already deadly supreme court
1465	family relieved to hear dog didn't die	family relieved to hear dog didn't die...yet
3605	family bravely defends squeak from terrier	family bravely defends squeaky toy from tiny aggressive terrier
16604	nba ref disgusted after finding shot clock that expired seconds ago	nba ref disgusted after finding shot clock that expired seconds too late
4751	john madden agrees to work as consultant for raiders	john madden agrees to work as consultant for raiders on his couch
7907	edward snowden's life claimed to be fun and exciting	edward snowden's life claimed to be fun and exciting? more like "edward snowden's life claimed to be fun and exciting but also full of government surveillance and exile"
1776	hollywood diet recipes have fallen into non-celebrity hands	hollywood diet recipes have fallen into non-celebrity hands and are now being used for weight loss by average people
23329	medical industry falls behind quick-lube shop in electronic record keeping	medical industry falls behind quick-lube shop in electronic record keeping of patient's last name
12492	obama calls on nation to put in one solid day of government work	obama calls on nation to put in one solid day of Netflix binging
8197	local mayor to post comment on twitter	local mayor to post comment on facebook
8073	puma commercial has usain bolt running	puma commercial has usain bolt running and making it look easy
2121	nation tunes in to see which team more successful this time	nation tunes in to see which team less successful this time
10411	bush to meet with agriculture secretary in the whitehouse	bush to meet with secretary of agriculture in the whitehouse
19166	reality show suddenly turns to subject of divorce	reality show suddenly turns to subject of dancing with divorcees
14936	poll: 1 in 5 americans believe obama is a muslim	poll: 1 in 5 americans believe obama is a man
1239	several nfl teams express interest in andrew luck	several nfl teams express interest in andrew luck, who was a former quarterback for the indianapolis colts
18544	kobe bryant triumphantly returns to mentor new lakers	kobe bryant triumphantly returns to mentor new leakers
11811	mexico announces plans to harvest over 700 million tons of beans	mexico announces plans to harvest over 700 million tons of beans in next 5 years
10412	andrew bynum admits pain in knees small price to pay for philadelphia fans' support	andrew bynum ready to play through knee pain for the love of the 76ers' most obnoxious fans
21609	key races: the house price	key races: the house price of man's house
10011	tropical storm brings deadly cloud up east coast	tropical storm brings deadly thunderstorm up east coast
22796	new debate rules allow for one 15-second reply	new debate rules allow for one 15-second reply: yay!
8439	national park council: many americans suffer from sun deficiency	national park council: many americans suffer from sun deficiency... and are now tan lines
20249	holy shnike, 'tommy boy' replaces 'casper' as top movie	holy shnike, 'tommy boy' now the top movie for cannibals
3821	martin freeman scores  free hobbit  imovie  at apple store	martin freeman scores free hobbit iTunes movie at Apple Store
18611	 family that prays together gets through long marriage together	family that prays together gets through long marriage together by ignoring their incompatible personalities
16499	old people most concerned about who is going to have to deal with all the nursung home stuff	old people most concerned about who is going to have to deal with all the nursing home drama
17531	witness in whitey bulger trial found dead in woods outside dorchester	witness in whitey bulger trial found dead in woods outside dorchester: a strange coincidence
21533	recreational eater turns professional	foodie turns fat cat
9192	birthers demand to see trump's unabridged birth certificate	birthers demand to see trump's unabridged birth certificate, despite lack of evidence of birth
724	ryan mathews targets season opener against raiders as date to prove unimpaired by injury	ryan mathews targets season opener against raiders as date to prove unimpaired by injury and is high as fuck
9201	sweden space station crew members deny throwing things 	sweden space station crew members deny throwing their space things
9108	apple user upset his laptop just died	apple user upset laptop was finally dead
18751	lance armstrong: i never failed one of those doping tests	lance armstrong: i never failed one of those doping tests, but i did totally fail at not getting caught
596	study: every 10 days a skyscraper window washer falls to his death	study: every 10 days a skyscraper window washer falls to his death and his mother starts drinking heavily
10321	new hulk hogan autobiography 300 unmoving pages	new hulk hogan autobiography 300 unreadable pages
17617	study: how to effectively calm down someone	study: how to effectively calm down someone without killing them
13675	nike signs big brown to $90 million contract	nike signs big brown to $90 million contract
22341	buddhist terrorist promise to attack west with tranquillity	buddhist terrorist promise to attack west with tranquillity and a lot of mindfulness meditation
20092	media watchdog spokesman sought forgiveness on embezzlement charges	media watchdog spokesman sought forgiveness on embezzlement charges: "I'm sorry for stealing, but at least I'm not as dishonest as the media."
13813	romney foreign policy debate prep in crisis mode after discovering existence of iraqi wmds	romney foreign policy debate prep in crisis mode after discovering existence of irish whiskey
8331	bush asks advice for this friend of his	bush asks advice for this friend of his who is running a failed business
19567	suicide hotline operator talking to president again	suicide hotline operator talks to president again about the benefits of hanging
19783	tour de france cyclists make it past dreaded mountain stage	tour de france cyclists manage to make it past nightmare mountain stage
12635	area woman already regretting christmas tattoo	area woman already regretting new year tattoo
10975	every u.s. military leader is worthy to be namesake of breaded chicken dish	every u.s. military leader is worthy to be named after a delicious fried chicken dish
16189	police find dna traces on knife	police find dna traces on knife of innocent bystander who was stabbed in the back
22759	high school principal can already tell students are going to eat this frog alive	high school principal can already tell students are going to eat this frog alive and cry
11350	man's fantasy football team names over past 5 years show family's love of football	man's fantasy football team names show family's love of alcohol and cursing
16749	hurdler overcomes disability to win hurdle race	hurdler overcomes disability to win hurdle race and also learns how to play the piano
7017	juror brings momento to barry bonds perjury trial	juror brings barry bonds' home run ball to perjury trial
16698	movie star to raise awareness after son dies	movie star to raise awareness after son becomes ghost
8029	jacksonville 3rd-round pick punter bryan anger: 'i will carry the jaguars to greatness'	jacksonville 3rd-round pick punter bryan anger: 'i will carry the jaguars to mediocrity'
21151	dolphin spends amazing summer swimming with stockbroker	dolphin spends amazing summer swimming with sperm whale, shark, and squid
7796	tennis player winning match draws largest ovation of entire us open	tennis player winning match draws largest ovation of entire us open, except for the time when he farted during the trophy ceremony
8321	'les misérables' takes home oscar for best sound	'les misérables' takes home oscar for best sound mixing
3470	synthesizer trumpet announces arrival of pop king	synthesizer trumpet announces arrival of pop trumpet
24363	garudatla pani	gareth bale pani
4200	dez bryant thanks son during thanksgiving game promo	dez bryant thanks son during thanksgiving game promo... to apologize for missing son's recital
4229	how a pitcher lost a perfect game	how a pitcher got distracted and started throwing curveballs at a bird
6259	following 300th victory, local man randy johnson returns back to healthy	following 300th victory, local man randy johnson returns back to sickness
16635	russia finds missing st. petersburg statue	russia finds missing statue of st. petersburg's missing statue
7496	adrian beltre says he's in big trouble with irs if he doesn't find tax returns	adrian beltre says he's in big trouble with irs if he doesn't find a time machine to travel back to 2009
25233	longtime smokers offer personal images to deter younger generations	longtime smokers offer personal images to make younger generations feel really bad about their choices
8237	editors of 'good car' magazine: the 2013 hyundai sonata	editors of 'good car' magazine: the 2013 hyundai sonneta
22909	report: most americans can't even name their state's senator	report: most americans can't even name their senator, let alone remember that they are responsible for keeping us alive
1901	'this week at war' renewed for 8 more seasons	'this week at war' renewed for 8 more episodes
3014	chicago public schools celebrate fifth straight year without any student violence	chicago public schools celebrate fifth straight year with student violence on the rise
815	occupy walstreet asks nation for change	occupy walstreet asks nation for more of the same
25906	prized tours in school and booster will forever tarnish	prized tours in school and booster will forever be tainted with boosterism
13988	jerry lewis undergoes emergency heart surgery	jerry lewis undergoes emergency heart surgery or is it just a routine checkup?
17401	girl with pink hair seen at park	girl with pink hair spotted at park, causing chaos and pandemonium
1299	area man's anger too intimidating for local women	area man's anger too intimidating for local women, unless they like being abused
9142	every player on buffalo bills roster asks team for bonus after opening week win	every player on buffalo bills roster asks team for boon after opening week win
11001	man embarks on journey to find legendary realm of atlantis	man embarks on journey to find legendary realm of atlantis and unleash its destruction upon humanity
15597	many residents homeless after hurricane harvey destroys texas	many residents homeless after hurricane harveysays Texas destroyed Harvey
4286	queen elizabeth ii announces she's abdicating soon	queen elizabeth ii announces she's just taking a little nap
10620	circus train accident not funny, investigators emphasize	circus train accident not funny, investigators emphasize, please remember to keep your children and pets away from any live animals in the circus area
4737	data knew it would turn out this way	data knew it would turn out this way
16270	tens of horrified onlookers gather around wreckage of manchester derailment	tens of horrified onlookers gather around wreckage of manchester airport
6190	new nba report reveals $12 million per year not enough money to play basketball in chicago	new nba report reveals $12 million per year not enough money to play ping-pong in chicago
9828	obama faces protest at speech	obama faces protest from protesters at speech
13031	area mom issues stern warning on road where she once got harassed	area mom issues stern warning on road where she once got harassed by a man
25298	fedex confirms more than 600,000 people try to mail drugs each year	fedex confirms more than 600,000 people try to mail cat food each year
9850	report: when is it too soon to glance back at attractive person	report: when is it too soon to accidentally glance back at attractive person while tripping over your own feet
3127	indiana woman puts cool cargo containers to every conceivable use	indiana woman finds creative ways to use cool cargo containers to organize every single item in her home
19936	seattle's under-performing sports year continues with addition of major league soccer team	seattle's under-performing sports year continues with addition of soccer team that no one will watch
22542	department of the exterior opens new national park in norway	department of the interior opens new national park in north carolina
18124	last fortress of manhood gently exhaled during yoga class	last fortress of manhood silently exhaled during yoga 'girly-man' class
14111	michael waltrip wins nascar's sixtieth cousin award	michael waltrip wins nascar's 60th cousin award
7765	heat fans wake up to learn team won game	heat fans wake up to learn game over, time to go back to sleep
25130	george steinbrenner faints while telling fans secret to time management	george steinbrenner faints while telling fans secret to procrastination
9872	peanut vendor making it all about the show	peanut vendor making it all about the boobs
2971	jpmorgan chase acquires bear skins in tedious deal	jpmorgan chase acquires bear skins in deal as tedious as a game of checkers
15923	anderson cooper decides to keep recent cancer therapy private	anderson cooper decides to keep recent cancer therapy private
11244	shaun white has xtremely busy day	shaun white has extremely busy day, eats many waffles
12365	dubai debt crisis halts building of world's largest indoor shooting range	dubai debt crisis halts construction of world's largest indoor shopping range
911	hillary clinton resumes support for obama	obama resumes support for hillary clinton
45	volcano keeps iceland awake all night	volcano keeps iceland awake all night, woman repeats to self
18884	congress call for removal of land mines	congress calls for removal of land mines in order to prevent any potential inconvenience
11829	report: injuries on rise as more mlb players sliding headfirst into 2nd base	report: injuries on rise as more mlb players slide headfirst into 2nd base, and also slide headfirst into 2nd place in the baseball standings
11123	al-qaeda had committed 9/11 attacks	al-qaeda had committed 9/11 attacks on planes that were hijacked by terrorists
25657	pentagon loses all the movies	pentagon loses all the movies, but gains all the popcorn
4166	nation hoping 'the newsroom' ends	nation hoping 'the newsroom' ends, as soon as possible
7871	states now offering millions in tax breaks to any company who offers 'high-tech jobs'	states now offering millions in tax breaks to any company who offers 'high-tech jobs' and don't care about their employees
17	college unveils new media center	college unveils new 'media center where everyone is too quiet'
2483	fort knox receives $85 billion from government	fort knox receives $85 billion from government, but can't afford bullets for troops
7983	world wildlife fund quickly backtracks after announcing panda cubs are malnourished	world wildlife fund quickly backtracks after realizing panda cubs are very well-fed
26378	 ron harper still believes he was on dream team	ron harper still believes he was a superhero
8135	brett favre mails threat to vikings	brett favre mails threat to vikings: "I'm gonna show you a thing or two about passing!"
25685	comb quickly smooths romney's hair	comb quickly smoothes romney's hair, also fixes his eyebrows
4483	historical archives: general washington hints at running for presidency in 1789	historical archives: general washington hints at running for presidency in 1789 - that's so 1789!
1191	united flight crew solicits tips from passengers	united flight crew solicits tips from passengers for best 'tips for landing safely' jokes
2987	die-hard harper lee fan has read all of her books	die-hard harper lee fan has read all of her books and has a new book called "A To Kill A Mockingbird: The Deluxe Edition, Featuring A Harper Lee Cameo."
10640	prima donna surgeon storms out of operating theater	primadonna surgeon storms out of operating theater after realizing it's too much work
5871	researcher secures funding to harass puffer fishes	researcher secures funding to pester puffer fishes, causing them to expel poison
26260	obama admits u.s. hasn't been the same since he left	obama admits u.s. hasn't been the same since he left the office
2946	rich first-grader buys whole sheets of gold 	rich first-grader buys entire sheets of gold
18347	giant protest puppet falls, injures dozens of peace drummers	giant protest puppet falls, injures dozens of peace drummers who are so fucking weak
12600	optimistic, coatless woman has decided it is spring	optimistic coatless woman has decided it is spring even though the weather says it's still winter
5975	carrie underwood releases 'sunday night football' theme song	carrie underwood releases 'sunday night football' theme sandwich
11197	report: military contractor names pentagon in torturing iraqi citizens	report: military contractor names panda in torturing iraqi citizens
980	peta protests use of animals in commercials	peta protests use of animals in commercials, including ads for fake meat
5731	progressive zoo houses animals in natural destroyed habitats	progressive zoo houses animals in habitats that look just like the destruction in the wild.
23445	area man unsure what to do with extra ketchup production	area man unsure how to deal with extra ketchup production that he didn't know he had
11410	thousands of college football players expected to play through season despite broken ncaa system	thousands of college football players expected to play through season despite broken ncaa system and broken promise to not cheat
8733	new department of agriculture study finds 85% of u.s. farmers woefully picking up debt	new department of agriculture study finds 85% of u.s. farmers woefully picking up debt while listening to country music
7423	1999 collaboration between carlos santana, rob thomas somehow standing test time	1999 collaboration between carlos santana, rob thomas somehow standing the test of time
14375	first samoan leagues player shatters mlb racial barrier	first samoan leagues player shatters mlb racial barrier by becoming first samoan player in major league baseball
25554	ahmadinejad appointed dean at sarah lawrence college	ahmadinejad appointed dean at sarah Lawrence college for women who love him
23199	film about little person battling huge, morally bankrupt organization made possible by kickstarter	little person battles giant, morally bankrupt organization with help from kickstarter
24070	camera crew discreetly trails overweight woman for inspiring segment	camera crew discreetly trails overweight woman for depressing segment
1538	15-year-old girl viciously torn apart by rabid pack of wolves	15-year-old girl viciously torn apart by pack of hungry wolves
19243	50% of 'expendables 3' cast requests to be paid in steroids, meat	50% of 'expendables 3' cast requests to be paid in steroids, steak
1334	george w. bush neglects to mention 9/11 in memoir	george w. bush neglects to mention 9/11 in memoir
26476	midwestern tornado destroys 4 nation's largest objects	midwestern tornado destroys 4 nation's biggest dick-shaped objects
2087	nfl: three players to watch in week 2	nfl: three players to watch in week 2: Tom Brady, Peyton Manning, and Alex Smith
22340	us environmental protection agency sai homo sapiens is no longer biodegradable	us environmental protection agency sai that all forms of life, including homo sapiens, are now considered hazardous waste.
7977	u.s. finally gets around to killing mastermind behind 9/11	u.s. finally gets around to killing mastermind behind 9/11, makes for great headline.
1970	nbc on olympics coverage: 'sorry we haven't done a decent job of coverage. ever.'	nbc on olympics coverage: 'just going to give up now and blame everyone else.'
4948	local boy sees stick outside, you won't believe what he does next	local boy sees stick outside, you won't believe what he doesn't do next
23446	two americans open dialogue about race is pretty hilarious	two americans open dialogue about race is pretty hilarious, if by dialogue you mean one person keeps repeating themselves while the other nods along
10464	defensive coordinator inspires team to play football	defensive coordinator inspires team to play chess
9054	new preventative drug could kill people before they get alzheimer's	new preventative drug could kill people before they get dementia
3806	wagon disaster cause of miniature chuck family dog suspected	wagon disaster cause of miniature chuck family dog suspected
2599	u.s. continues building effort in afghanistan	us continues building efforts in afghanistan
10103	mri machine queues have reached unseen lenghts of packers. here's why.	mri machine queues have reached unseen lenghts of packers. here's why: they are all waiting to get their groove on
20789	nascar struggling to recover from yet another injury-full season	nascar struggling to recover from yet another injury-filled season that was super fun!
18122	backup singer can take lead if necessary, reports lead singer	backup singer can take lead if necessary, reports lead singer in an attempt to sound more confident.
15518	john mccain not going to task cindy mccain twice	john mccain not going to task cindy mccain to do anything again
25586	choir deployed to local church center	choir deployed to local dance studio
19977	excited man only therapy session resolved his issues	exited man only therapy session resolved his issues with women, but it took him two hours to realize he was in a therapist's office
19747	another examination proves john mccain is healthy	john mccain's doctor: john mccain is healthy after another examination
13454	coffee roaster tries to come up with perfect blend	coffee roaster tries to come up with perfect blend of disappointment
19203	conservative argues conservatism not racist	conservative argues that having multiple white ancestors is not racist
17430	new mike tyson documentary features exclusive interviews with wrestlers super macho man and king hippo	new mike tyson documentary features exclusive interviews with wrestlers super macho man and king hippo
23533	walmart abandons its 45second deals	walmart abandons its 45 second deals, finally realizes customers want their time wasted
1135	"hp unveils ""computer for those who don't need a computer"""	hp unveils ""computer for those who don't know how to use a computer"
21415	two dozen bodies found in lake wobegon	two dozen people drowned in lake wobegon after accidentally sinking their canoes while attempting to impress
15202	dwight howard interested in revolutionising rockets	dwight howard interested in rocket science and revolutionizing space travel
3947	college player shaves hair before game	college player shaves hair before game, but forgets to get it dyed green for football
21766	george zimmerman still on neighborhood watch	george zimmerman still on watch for zebras
20781	peyton manning finds film where two detectives try to solve a murder	peyton manning finds film where two detectives try to solve a murder while drunk
19729	rescued baby elephant wearing out welcome	rescued baby elephant wearing out welcome, needs to put on some pants
9258	new desperate fugitive video game blamed for urban violence	new desperate fugitive video game blamed for suburban tranquility
8399	generous man puts bag of clothes outside refuge every thursday	generous man puts bag of clothes outside, but nobody ever shows up
19699	nasa now uncertain whether mars is rocky	nasa now uncertain whether mars is flat
3383	u.s. teens lead world in literature-test scores	us teens lead world in being able to read and comprehend trashy romance novels
21834	college mania series ping	ping, mania series college
25808	tim teufel's stature cause chaos among fans	tim teufel's stuttering cause chaos among fans
12198	report: lake ice grows dangerous to venture out on with beer consumed	report: lake ice grows dangerous to venture out on with beer consumed
5301	1,000 of company's least valuable employees laid off	1,000 of company's least desirable employees laid off
10429	ben affleck defends decision to film 'argo' in iran	ben affleck defends decision to film 'argogen' in iran
17499	radiohead influencing all band's	radiohead influencing all bands to be more pretentious
6554	sean payton refuses punishment, says in no way does he condone injuring goodell	sean payton refuses punishment, says in no way does he condone injuring sean payton
24817	michael sam claims sexuality is issue in locker room full of testosterone-fueled high school bullie	michael sam claims sexuality is issue in locker room full of testosterone-fueled high school bullies
4528	jason kidd demands trade to spurs	jason kidd demands trade to spurs
14622	epa didn't know about drinking water dangers	epa didn't know about drinking water dangers? what are you, a caveman?
13081	tall young girl told she should not play basketball	tall young girl told she should focus on more important things like not taking up too much space on the court
22289	impossible to tell if woman in walgreens uniform going to or coming from work	impossible to tell if woman in walgreens uniform is going to or coming from work
