3560	"kick off your summer right with a chesapeake bay krill bake	"kick off your summer right with a chesapeake bay krill grill-a-thon"
3977	charlotte bobcats seeded 7th in tournament	charlotte bobcats seeded 7th in hunger games-style tournament
3779	new high school alumni make successful use of graduation advice	new high school alumni successfully remember to wear sunscreen, thanks to graduation advice
4242	study: 80% of waking hours spent without memory	study: 80% of waking hours spent without memory, blaming it on tequila
12886	hoping to break slump, rickie weeks chewing increasing amounts of tobacco, bubble gum, sunflower seeds, pine tar	hoping to break slump, rickie weeks considering adding alligator jerky and chewable vitamins to his chewable collection of tobacco, bubble gum, sunflower seeds, and pine tar
25847	"taylor swift says she's ""getting into photography"" "	"taylor swift announces she's ""shaking off music"" to get into photography"
16540	world cup crowd blends 75,000 voices into one beautiful roar	world cup crowd attempts to form world's largest barbershop quartet, falls 74,996 short
652	chik-fil-a wants consumers to know it's fine with gays, disapproves of gay marriage	chik-fil-a wants consumers to know it's okay with gays, but thinks gay marriage is too fabulous for fast food
20196	new credit card urges buyers to go for it	new credit card urges buyers to go into crippling debt
16054	report: oprah's got her thing tonight	report: oprah's got her bingo night tonight
25980	videotaped catering car for wedding posterity	videotaped catering car steals the show at wedding
11137	bears offensive line coach mike tice fairly close to teaching difference between tackle and guard	bears offensive line coach mike tice nearing breakthrough in explaining difference between tackle and guard
1762	man claims flatbread is pizza.  but is he right?	man claims flatbread is pizza, ignites worldwide existential crisis
20419	bush to troops: 'bring back peace to the region'	bush to troops: 'bring back piece of the region'
5624	south africa realizes all its researchers were stolen during world war	south africa realizes all its researchers were stolen during world cookie war
8258	who asks bob melvin if a's are poor?	who thinks bob melvin can't afford to be A's manager?
16441	alzheimer's disease causing elderly to misremember youth	alzheimer's disease causing elderly to misremember youth
23451	mcdonald's to post warning labels on fries	mcdonald's to post "proceed with caution" signs on fries
21710	russel athletic introduces new product	russel athletic introduces new product: sweat-absorbing jockstrap for couch potatoes
21266	kurrencykook.com gives mixed review	kurrencykook.com gives review, no one sure why they care
9289	derek jeter walked twice in all-star game	derek jeter just went for a leisurely stroll in all-star game
9079	ea ceo resigns after stock price plunges	ea ceo resigns after losing all lives in stock price plunge videogame
16058	opening staff rails against incompetence of boss	opening staff organizes "roast the boss" day, cites rampant incompetence
2070	witness punches out prosecutor	witness tries to knock some sense into prosecutor
8821	alumni furious over high school's constantdemands	alumni furious over high school's constant demands for homework
22213	elderly man skipping work uses 'dead grandson' excuse again has been fired from job	elderly man fired from job after skipping work uses 'dead goldfish' excuse for the fifth time
4688	defective culinary board reviews local thai restaurants	defective culinary board critiques local thai restaurants
6914	government admits to hiding embarrassingly 1973 alien encounter	government finally admits to awkward third date with aliens in 1973
21715	biden sit in at cabinet meeting	biden sit in at local meeting of the ladies knitting society
24324	physicists succesfully split the caltech bill	physicists successfully split atom, still can't figure out how to split the caltech bill
26229	britney spears' fragrance has new ambassador	britney spears' perfume adds dog ambassador to attract more male buyers
12657	area man dies in commute	area man loses epic battle with daily commute
17031	john boehner's wife calls for her shutdown king to come back to the office	john boehner's wife calls for her "shutdown king" to shut up and get back to the office
10617	village in nepal constructed entirely of mountain climbers	village in nepal constructed entirely of ambitious mountain climbers' egos
17990	bernie sanders takes off owing roommates 1,300 bucks	bernie sanders runs for president, still owes roommates 1,300 bucks for utilities
22493	lip-reading service mocks officials who want to shut it down	lip-reading service reads lips of officials wanting to shut it down, responds with raspberry noises
24016	richard branson's global-warming donation generously as much as scientific study	richard branson's global-warming donation literally makes him a scientist
8275	scientist refers to sleep as 'passing out'	scientist insists sleep is just fancy 'passing out'
4570	pedophile teachers nervous for last day of school	math teachers nervous for last day of school, forget how to calculate summer vacation
3721	little league world series to begin testing players for steroids	little league world series to begin testing players for juice box overdoses
9148	nypd offering no-questions-asked hash drop-off	nypd offering no-questions-asked potato hash drop-off
19374	honest man angry he's not judged by that time he was injured	honest man bitter that no one remembers the time he heroically stubbed his toe
19068	fifth-grade boys discover group of naked ladies tied up in woods	fifth-grade boys discover group of nude wood nymphs during nature walk
10028	taylor swift enters relationship with body-building carlos harrison	taylor swift enters high-risk relationship with carlos harrison, a bodybuilder with an aversion to break-up songs
1025	area man unaffected by stock market whims	area man celebrates 20th consecutive year of stock market whims having no effect on his not having a stock portfolio
1264	delta plane explodes over atlantic	delta plane does unexpected fireworks display over atlantic
7520	joint chiefs chairman : i could pull off junta if i really wanted to	joint chiefs chairman: i could totally rock a junta look if i really wanted to
23853	brandon weeden misses browns practice to attend wedding	brandon weeden skips browns practice to crash a wedding
8766	lasik surgery allows baron to see without glasses	lasik surgery allows librarian to see beyond the books without glasses
2313	san diego zoo displays first rhino born in captivity	san diego zoo forced to explain to first captive-born rhino why it can't go out and play with its friends
13866	nfl to fine players for getting arrested	nfl to fine players for getting caught
19176	fbi announces witness-protection parade	fbi announces parade to welcome people into the witness protection program
1642	come prepared	come prepared or you'll become pear bread
13383	panicked agriculture secretary forgets who he serves	panicked agriculture secretary forgets who he serves, begins swearing allegiance to corn king
20801	nation demands brexit instructions	nation demands brexit instructions; prefers pop-up book format
25766	man disturbed just by constant thought of 2 guys kissing	man disturbed by constant thought of 2 brussels sprouts kissing
7120	green bay police driver has seen 'whole heck of a lot'	green bay police driver admits he's seen 'a whole heck of a lot of donuts'
5417	crowd acclaims 93-year-old finally graduates from college	crowd goes wild as 93-year-old finally graduates from kindergarten
20403	supreme court bans corporations from running for political office	supreme court bans corporations from running for political office after they couldn't pass fitness test
11453	deadly new virus found to be real-time	deadly new virus found to be quite punctual
24346	brian urlacher retires with plenty of injuries left 	brian urlacher retires with plenty of injuries left to brag about at dinner parties
10371	lifetime of sleeping, eating, breathing finally catches up to 1990	decades of sleeping, eating, breathing finally catches up to middle-aged man born in 1990
8495	everything you've ever wanted has been right in front of you all along	plot twist: everything you've ever wanted has been right in front of you all along but you didn't know it because it was covered in cheese dust.
16400	last male heir to bloodline watches movie with granddaughter on laptop	last male heir to ancient bloodline streams chick-flick with granddaughter on laptop
12332	baseball fans excited for all-star matchup between non-injured players.	baseball fans excited for all-star matchup between non-injured players and their chiropractors.
9976	muppeteer's right hand in critical condition following big bird assassination attempt	big bird survives 'fowl' play as muppeteer's right hand lands in ICU
14955	flamboyant nation demands supreme court just get to the gay stuff	drama queen nation demands supreme court just get to the gay stuff
19884	convicted freed by presidential pardon	convicted felon freed by presidential pardon, goes straight to disneyland
4844	owning a boat is now worth it	owning a boat is now worth it because fish have started paying rent
24393	illinois does 10 adult films this year to make ends meet	illinois takes up acting in adult films to pay off chicago's crippling debt
17182	political rally interrupted by nashville predators game 	political rally loses audience to far more exciting nashville predators game
23869	ron paul supporter likes the way how paul tells things	ron paul supporter thrilled by how paul tells things, including the time, weather, and today's special at the diner
2109	radio dj invites whole town to night event	radio dj challenges whole town to beat him at bingo during night event
11155	joe dumars resigns to spend more time with family	joe dumars resigns to spend more time arguing with his family
17689	charisma gene isolated	scientists discover gene that makes you irresistibly charming, immediately lose it again
26169	muslims discovered america	muslims discovered america, claim first dibs on best parking spots
13584	area man guesses he doesn't need wikipedia page open anymore	area man realizes he doesn't need wikipedia page open for 3am trivia anymore
13276	mother of slaying victim glad it was the police who knocked on her door half an hour after funeral	mother of slaying victim glad it was the pizza guy who knocked on her door half an hour after funeral
26088	average time spent being happy correlates to work hours per day	average time spent being happy correlates to hours spent avoiding work per day
15728	veteran stormed beach at normandy who's still getting laid because of it 	veteran stormed beach at normandy, still cashing in on war stories with ladies
10266	man just having sick of those decades where he doesn't feel like doing anything	man sick of those decades where he's stuck in prolonged teenage angst
988	family concerned after new tv show has another terrible episode	family struggles to keep faith after new tv show airs another 'comically' terrible episode
22633	russia acquired amway distributorship	russia swindled into amway distributorship
3109	fed chief makes diplomatic visit to queen	fed chief makes undiplomatic visit to queen
22781	goldman sachs announces they're founding up a nursing home and there's lots anyone can do to help	goldman sachs announces they're opening a nursing home and welcomes suggestions for bingo nights
22339	parents told kids that they met using tinder algorithm	parents told kids they met using tinder's algorithm, after drunk swiping right
2131	quaker scientists formulate new old-fashioned oatmeal	quaker scientists invent time-traveling oatmeal, still tastes like the old-fashioned kind
18555	blind south korean archer sets new world record before accidentally shooting foot	blind south korean archer sets new world record for most arrows in foot
7533	papa john's now offering home delivery	papa john's now offering home delivery... of pizza, not john himself
16403	while cheering on brother, eli manning struggles with back injury	while cheering on brother, eli manning suffers severe pom-pom related injury
17674	new study finds women should be making 20 cents more on dollar than men	new study finds monopoly money should be worth 20 cents more than real money
6777	rapidly swelling may contain traces of peanuts	rapidly swelling contains traces of peanuts
17687	'my sharona' playing in supermarket as parent soothes crying child	"my sharona" plays in supermarket as parent rocks crying child to the beat
3361	president bush designates 1 million acres for federally protected parks	president bush declares 1 million acres his personal playground
16026	sotomayor to add litigation expertise to already deadly supreme court	sotomayor to add kung fu litigation expertise to already dangerously overdramatic supreme court
1465	family relieved to hear dog didn't die	family relieved to hear dog isn't taking eternal nap yet
3605	family bravely defends squeak from terrier	heroic family bravely defends last squeak from voracious terrier
16604	nba ref disgusted after finding shot clock that expired seconds ago	nba ref horrified after finding shot clock that expired seconds ago, fears it may be contagious
4751	john madden agrees to work as consultant for raiders	john madden agrees to work as consultant for the las vegas raiders
7907	edward snowden's life claimed to be fun and exciting	edward snowden's life claimed to be a blast and a half
1776	hollywood diet recipes have fallen into non-celebrity hands	hollywood diet recipes escape to non-celebrity hands, kale stocks plummet
23329	medical industry falls behind quick-lube shop in electronic record keeping	medical industry falls behind mcdonald's in electronic record keeping
12492	obama calls on nation to put in one solid day of government work	obama asks nation to try out 'government work' for a day, just for giggles
8197	local mayor to post comment on twitter	local mayor threatens to unleash his wit on Twitter
8073	puma commercial has usain bolt running	puma commercial has usain bolt running...away from a puma?
2121	nation tunes in to see which team more successful this time	nation tunes in to see which team will trip on the banana peel this time
10411	bush to meet with agriculture secretary in the whitehouse	bush to meet with agriculture secretary in the whitehouse to discuss crop circles
19166	reality show suddenly turns to subject of divorce	reality show takes unexpected detour into game of monopoly
14936	poll: 1 in 5 americans believe obama is a muslim	poll: 1 in 5 americans believe obama is a muppet
1239	several nfl teams express interest in andrew luck	several nfl teams express interest in andrew luck's horoscope
18544	kobe bryant triumphantly returns to mentor new lakers	kobe bryant triumphantly returns to mentor new lakers, promises slam dunk lessons
11811	mexico announces plans to harvest over 700 million tons of beans	mexico announces plans to harvest over 700 million tons of beans, giant beanstalk expected soon
10412	andrew bynum admits pain in knees small price to pay for philadelphia fans' support	andrew bynum admits pain in knees small price to pay for finally fitting into size 48 jncos
21609	key races: the house price	area man races to find house price
10011	tropical storm brings deadly cloud up east coast	tropical storm brings deadly cloud and house from wizard of oz up east coast
22796	new debate rules allow for one 15-second reply	new debate rules allow for one 15-second dance-off reply
8439	national park council: many americans suffer from sun deficiency	national park council: many americans are not getting enough sun, apparently living in caves
20249	holy shnike, 'tommy boy' replaces 'casper' as top movie	holy shnike, 'tommy boy' replaces 'casper' as top movie, in a world where ghosts are out and stupidity is in
3821	martin freeman scores  free hobbit  imovie  at apple store	martin freeman scores "free hobbit for a day" coupon at apple store
18611	 family that prays together gets through long marriage together	family that prays together finally gets through long thanksgiving dinner together
16499	old people most concerned about who is going to have to deal with all the nursung home stuff	old people most concerned about who is going to have to deal with all the nursing home bingo nights
17531	witness in whitey bulger trial found dead in woods outside dorchester	whitey bulger trial takes shocking turn when witness finds self in woods outside dorchester
21533	recreational eater turns professional	recreational eater finally turns into a pro cookie crusher
9192	birthers demand to see trump's unabridged birth certificate	birthers demand to see trump's unabridged birth certificate, hair sample, and tanning routine
724	ryan mathews targets season opener against raiders as date to prove unimpaired by injury	ryan mathews targets season opener against raiders as date to prove he's still a fucking liability
9201	sweden space station crew members deny throwing things 	sweden space station crew members deny starting first intergalactic food fight
9108	apple user upset his laptop just died	apple user in mourning after his laptop unexpectedly 'bites the apple'
18751	lance armstrong: i never failed one of those doping tests	lance armstrong: i never failed one of those doping tests (i aced them all!)
596	study: every 10 days a skyscraper window washer falls to his death	study: every 10 days a suicidal window washer takes the plunge
10321	new hulk hogan autobiography 300 unmoving pages	new hulk hogan autobiography: 300 extremely motionless pages of pure 'hulkamania'
17617	study: how to effectively calm down someone	study: how to effectively shut up someone without using duct tape
13675	nike signs big brown to $90 million contract	nike signs bigfoot to $90 million contract
22341	buddhist terrorist promise to attack west with tranquillity	buddhist terrorists promise to bombard west with extreme tranquility and inner peace
20092	media watchdog spokesman sought forgiveness on embezzlement charges	media watchdog spokesman ironically pleads for financial forgiveness on embezzlement charges
13813	romney foreign policy debate prep in crisis mode after discovering existence of iraqi wmds	romney foreign policy debate prep in crisis mode after discovering existence of iraqi wmds
8331	bush asks advice for this friend of his	bush asks advice for this "friend" of his who "definitely isn't him"
19567	suicide hotline operator talking to president again	suicide hotline operator's favorite customer: president calls again
19783	tour de france cyclists make it past dreaded mountain stage	tour de france cyclists survive dreaded mountain stage, swear off cardio forever
12635	area woman already regretting christmas tattoo	area woman still pining for new year's day tattoo
10975	every u.s. military leader is worthy to be namesake of breaded chicken dish	every u.s. military leader is worthy of being the namesake of a breaded chicken dish, chick-fil-a considers new menu
16189	police find dna traces on knife	police find dna traces on knife in new season of cooking show 'cutthroat kitchen'
22759	high school principal can already tell students are going to eat this frog alive	high school principal can already tell students are going to eat this substitute teacher alive
11350	man's fantasy football team names over past 5 years show family's love of football	man's fantasy football team names over past 5 years reveal family's alarming commitment to beef and cheese dip
16749	hurdler overcomes disability to win hurdle race	hurdler overcomes tripwire to win hurdle race
7017	juror brings momento to barry bonds perjury trial	juror brings baseball glove to barry bonds perjury trial
16698	movie star to raise awareness after son dies	movie star starts 'don't be my son' campaign after tragic incident
8029	jacksonville 3rd-round pick punter bryan anger: 'i will carry the jaguars to greatness'	jacksonville 3rd-round pick punter bryan anger: 'i will punt the jaguars to greatness'
21151	dolphin spends amazing summer swimming with stockbroker	dolphin spends amazing summer teaching stockbroker how to actually swim
7796	tennis player winning match draws largest ovation of entire us open	tennis player who finally remembered how to hit the ball draws largest ovation of entire us open
8321	'les misérables' takes home oscar for best sound	'les misérables' takes home oscar for best lip syncing
3470	synthesizer trumpet announces arrival of pop king	synthesizer trumpet blares, signaling pop king's dramatic entrance
24363	garudatla pani	garudatla pani: still figuring out how to use his new name
4200	dez bryant thanks son during thanksgiving game promo	dez bryant thanks son for not eating all the thanksgiving stuffing during game promo
4229	how a pitcher lost a perfect game	how a pitcher misplaced a perfect game and found it in his other pants pocket
6259	following 300th victory, local man randy johnson returns back to healthy	following 300th victory, local man randy johnson miraculously turns back into a chicken
16635	russia finds missing st. petersburg statue	russia finds missing st. petersburg statue in putin's backyard
7496	adrian beltre says he's in big trouble with irs if he doesn't find tax returns	adrian beltre says he's in big trouble with irs if he doesn't find tax returns under his couch cushions
25233	longtime smokers offer personal images to deter younger generations	longtime smokers use personal images as scary campfire stories to deter younger generations
8237	editors of 'good car' magazine: the 2013 hyundai sonata	editors of 'good car' magazine: 2013 hyundai sonata, the unexpected prom queen
22909	report: most americans can't even name their state's senator	report: most americans can't even name their state's senator, but can name every contestant on 'the bachelor'
1901	'this week at war' renewed for 8 more seasons	'this week at war' renewed for 8 more seasons, producers thrilled
3014	chicago public schools celebrate fifth straight year without any student violence	chicago public schools celebrate fifth straight day without food fight
815	occupy walstreet asks nation for change	occupy walstreet asks nation for couch change
25906	prized tours in school and booster will forever tarnish	prized school tour turns into booster club's worst nightmare
13988	jerry lewis undergoes emergency heart surgery	jerry lewis undergoes emergency heart surgery, still cracks jokes in the OR
17401	girl with pink hair seen at park	rare pink-haired unicorn spotted frolicking in local park
1299	area man's anger too intimidating for local women	local women find area man's outbursts as terrifying as a chihuahua's bark
9142	every player on buffalo bills roster asks team for bonus after opening week win	every buffalo on Bills' roster requests extra hay after opening week win
11001	man embarks on journey to find legendary realm of atlantis	man embarks on journey to find legendary realm of atlantis, ends up in bathtubs instead
15597	many residents homeless after hurricane harvey destroys texas	many residents shoeless after hurricane harvey relocates texas flip-flops
4286	queen elizabeth ii announces she's abdicating soon	queen elizabeth ii announces she's planning to do stand-up comedy
10620	circus train accident not funny, investigators emphasize	circus train accident tragically not hilarious, investigators stress
4737	data knew it would turn out this way	dramatic data always knew it would turn out this way
16270	tens of horrified onlookers gather around wreckage of manchester derailment	horrified onlookers gather around manchester derailment wreckage, still can't find their car keys
6190	new nba report reveals $12 million per year not enough money to play basketball in chicago	new nba report reveals $12 million per year not enough to endure chicago's deep dish pizza shortage
9828	obama faces protest at speech	obama faces protest of overcooked steak at dinner speech
13031	area mom issues stern warning on road where she once got harassed	area mom issues stern warning on road where she once got a parking ticket
25298	fedex confirms more than 600,000 people try to mail drugs each year	FedEx confirms more than 600,000 people accidentally try to mail grandma's prescription each year
9850	report: when is it too soon to glance back at attractive person	report: when is it too soon to glance back at attractive person without looking like a creeper?
3127	indiana woman puts cool cargo containers to every conceivable use	indiana woman discovers cargo containers make for cool closet space, questionable date location
19936	seattle's under-performing sports year continues with addition of major league soccer team	seattle's under-performing sports year now includes accidental acquisition of major league soccer team
22542	department of the exterior opens new national park in norway	department of the exterior opens new national park in ikea
18124	last fortress of manhood gently exhaled during yoga class	last bastion of manliness gently farted away during yoga class
14111	michael waltrip wins nascar's sixtieth cousin award	michael waltrip races to victory for nascar's sixtieth cousin-of-the-year award
7765	heat fans wake up to learn team won game	heat fans wake up to learn they actually have a team
25130	george steinbrenner faints while telling fans secret to time management	george steinbrenner faints while explaining time travel to fans
9872	peanut vendor making it all about the show	peanut vendor steals limelight, peanuts no longer the main attraction
2971	jpmorgan chase acquires bear skins in tedious deal	jpmorgan chase acquires bear onesies in snuggly soft deal
15923	anderson cooper decides to keep recent cancer therapy private	anderson cooper is private about recent cancer therapy, tells cancer to mind its own business
11244	shaun white has xtremely busy day	shaun white has extremely busy day making snow angels
12365	dubai debt crisis halts building of world's largest indoor shooting range	dubai debt crisis halts building of world's largest indoor nerf gun arena
911	hillary clinton resumes support for obama	hillary clinton resumes knitting for obama
45	volcano keeps iceland awake all night	volcano keeps iceland awake all night with raucous partying
18884	congress call for removal of land mines	congress calls for removal of land mines, asks "who put these here?"
11829	report: injuries on rise as more mlb players sliding headfirst into 2nd base	report: spike in head injuries as more mlb players mistake second base for a pillow
11123	al-qaeda had committed 9/11 attacks	al-qaeda had committed 9/11 attacks
25657	pentagon loses all the movies	pentagon loses all the popcorn during movie night
4166	nation hoping 'the newsroom' ends	nation hoping 'the newsroom' ends
7871	states now offering millions in tax breaks to any company who offers 'high-tech jobs'	states now offering millions in tax breaks to any company who can make 'high-tech jobs' sound interesting
17	college unveils new media center	college unveils new media center, now you can binge Netflix in style
2483	fort knox receives $85 billion from government	government donates $85 billion to fort knox's coin collection
7983	world wildlife fund quickly backtracks after announcing panda cubs are malnourished	world wildlife fund hurriedly insists panda cubs are just big-boned after claiming malnourishment
26378	 ron harper still believes he was on dream team	ron harper still believes he was on team dreamy
8135	brett favre mails threat to vikings	brett favre mails threat to vikings, 'i might come back'
25685	comb quickly smooths romney's hair	magic comb tames romney's rebellious hair in record time
4483	historical archives: general washington hints at running for presidency in 1789	historical archives: general washington drops subtle hints about 1789 presidential campaign on ye olde facebook
1191	united flight crew solicits tips from passengers	united flight crew opens new air mile high coffee shop, solicit tips from passengers
2987	die-hard harper lee fan has read all of her books	die-hard harper lee fan has read all two of her books
10640	prima donna surgeon storms out of operating theater	prima donna surgeon takes dramatic curtain call in operating theater
5871	researcher secures funding to harass puffer fishes	researcher secures funding for daring project: mildly annoy puffer fish
26260	obama admits u.s. hasn't been the same since he left	obama admits u.s. hasn't stopped partying since he left
2946	rich first-grader buys whole sheets of gold 	rich first-grader upgrades to golden construction paper
18347	giant protest puppet falls, injures dozens of peace drummers	giant protest puppet falls, injures dozens of high hippies playing hand drums
12600	optimistic, coatless woman has decided it is spring	coatless woman optimistic about getting pneumonia this spring
5975	carrie underwood releases 'sunday night football' theme song	carrie underwood swaps her country boots for football cleats in 'sunday night football' theme song
11197	report: military contractor names pentagon in torturing iraqi citizens	report: military contractor wins worst job title ever by naming pentagon in torturing iraqi citizens
980	peta protests use of animals in commercials	peta protests use of animals in commercials, demands more vegetables in starring roles
5731	progressive zoo houses animals in natural destroyed habitats	progressive zoo houses animals in naturally occurring post-apocalyptic habitats
23445	area man unsure what to do with extra ketchup production	area man drowning in ketchup, considers starting french fry farm
11410	thousands of college football players expected to play through season despite broken ncaa system	thousands of college football players expected to play through season despite broken ncaa video game system
8733	new department of agriculture study finds 85% of u.s. farmers woefully picking up debt	new department of agriculture study finds 85% of u.s. farmers are just really into collecting debt
7423	1999 collaboration between carlos santana, rob thomas somehow standing test time	1999 collaboration between carlos santana, rob thomas still somehow standing test of time
14375	first samoan leagues player shatters mlb racial barrier	first samoan leagues player tackles mlb racial barrier with a coconut bat
25554	ahmadinejad appointed dean at sarah lawrence college	ahmadinejad appointed dean of imaginary affairs at sarah lawrence college
23199	film about little person battling huge, morally bankrupt organization made possible by kickstarter	david and goliath film gets goliath-sized funding thanks to kickstarter
24070	camera crew discreetly trails overweight woman for inspiring segment	camera crew stealthily trails chubby cat lady for groundbreaking feline documentary
1538	15-year-old girl viciously torn apart by rabid pack of wolves	15-year-old girl's fashion choices viciously torn apart by rabid pack of teenage wolves
19243	50% of 'expendables 3' cast requests to be paid in steroids, meat	expendables 3' cast demands 50% of payment in steaks and spinach smoothies
1334	george w. bush neglects to mention 9/11 in memoir	george w. bush forgets to mention 9/11 in memoir
26476	midwestern tornado destroys 4 nation's largest objects	midwestern tornado in a hurry destroys 4 nation's largest objects
2087	nfl: three players to watch in week 2	nfl: three players most likely to forget their jerseys in week 2
22340	us environmental protection agency sai homo sapiens is no longer biodegradable	us environmental protection agency declares homo sapiens are no longer compostable
7977	u.s. finally gets around to killing mastermind behind 9/11	u.s. finally finds time in busy schedule to kill mastermind behind 9/11
1970	nbc on olympics coverage: 'sorry we haven't done a decent job of coverage. ever.'	nbc on olympics coverage: 'sorry we can't stop cutting to commercial during the best part. ever.'
4948	local boy sees stick outside, you won't believe what he does next	local boy sees stick outside, uses it to demonstrate gravity
23446	two americans open dialogue about race is pretty hilarious	two americans have first-ever conversation about race, still don't quite get it
10464	defensive coordinator inspires team to play football	defensive coordinator inspires team to try out for baseball instead
9054	new preventative drug could kill people before they get alzheimer's	new preventative drug could help people forget they even have alzheimer's
3806	wagon disaster cause of miniature chuck family dog suspected	wagon disaster in the chuck family - suspect: a very guilty-looking miniature family dog
2599	u.s. continues building effort in afghanistan	u.s. continues building houses in afghanistan so they can be immediately blown up
10103	mri machine queues have reached unseen lenghts of packers. here's why.	mri machine queues now longer than a packers game. here's why.
20789	nascar struggling to recover from yet another injury-full season	nascar considering bubble wrap for cars after yet another injury-full season
18122	backup singer can take lead if necessary, reports lead singer	backup singer ready to steal spotlight, whispers lead singer
15518	john mccain not going to task cindy mccain twice	john mccain not going to task cindy mccain with picking his tie twice
25586	choir deployed to local church center	choir air-dropped into local church center, warbles into action
19977	excited man only therapy session resolved his issues	excited man only therapy session resolved his life-long issues with brussel sprouts
19747	another examination proves john mccain is healthy	another examination proves john mccain is actually a robot
13454	coffee roaster tries to come up with perfect blend	coffee roaster tries to come up with perfect blend for a dog biscuit
19203	conservative argues conservatism not racist	man in kkk hood argues conservatism not racist
17430	new mike tyson documentary features exclusive interviews with wrestlers super macho man and king hippo	new mike tyson documentary features exclusive interviews with 80s wrestling superstars super macho man and king hippo
23533	walmart abandons its 45second deals	walmart finally admits 45-second deals were too ambitious for the average shopper
1135	"hp unveils ""computer for those who don't need a computer"""	"hp unveils ""computer for those who enjoy paperweights"""
21415	two dozen bodies found in lake wobegon	lake wobegon's ice fishing tournament brings up some surprising catches
15202	dwight howard interested in revolutionising rockets	dwight howard interested in taking houston rockets to infinity and beyond
3947	college player shaves hair before game	college player goes bald before game to save on shampoo costs
21766	george zimmerman still on neighborhood watch	george zimmerman still on neighborhood watch, neighbors nervously watching him
20781	peyton manning finds film where two detectives try to solve a murder	peyton manning finds the movie where two detectives try to solve a murder
19729	rescued baby elephant wearing out welcome	rescued baby elephant applying for tenancy rights
9258	new desperate fugitive video game blamed for urban violence	new desperate housewives video game blamed for suburban violence
8399	generous man puts bag of clothes outside refuge every thursday	generous man leaves unsolved laundry mystery outside refuge every thursday
19699	nasa now uncertain whether mars is rocky	nasa now uncertain whether mars is a planet or a candy bar
3383	u.s. teens lead world in literature-test scores	u.s. teens lead world in cheating on literature-test scores
21834	college mania series ping	college mania series: game of extreme ping pong!
25808	tim teufel's stature cause chaos among fans	tim teufel's cardboard cutout causes fan frenzy
12198	report: lake ice grows dangerous to venture out on with beer consumed	report: lake ice grows dangerously fun to slip-n-slide on after a few beers
5301	1,000 of company's least valuable employees laid off	company's 1,000 least valuable employees politely asked to take extended, unpaid vacations
10429	ben affleck defends decision to film 'argo' in iran	ben affleck defends decision to film 'argo' in narnia
17499	radiohead influencing all band's	radiohead influencing all bands who are not deaf
6554	sean payton refuses punishment, says in no way does he condone injuring goodell	sean payton denies eating cheese, says in no way does he condone the lactose intolerance of goodell
24817	michael sam claims sexuality is issue in locker room full of testosterone-fueled high school bullie	michael sam suspects his love for musicals might be an issue in locker room full of jersey shore wannabes
4528	jason kidd demands trade to spurs	jason kidd demands trade for hot sauce to spurs
14622	epa didn't know about drinking water dangers	epa surprised to discover water is, in fact, wet
13081	tall young girl told she should not play basketball	giraffe-like girl told basketball is too short for her
22289	impossible to tell if woman in walgreens uniform going to or coming from work	woman in walgreens uniform confuses locals: going to work or just really into brand loyalty?
